signature_id,length,conservation,divergence,fraction_nontarget_hit,score
0-NC_010498.1-3830537:3831035,498,0.9990,0.0203,1.0000,1.0193
0-NC_010498.1-3602279:3602573,294,0.9966,0.0205,0.8065,1.0171
0-NC_010498.1-3979436:3979727,291,0.9983,0.0076,0.2258,1.0059
0-NC_010498.1-3348264:3348624,360,0.9986,0.0194,0.8710,1.0180
0-NC_010498.1-1370466:1370756,290,0.9966,0.0225,1.0000,1.0190
0-NC_010498.1-3831937:3832161,224,0.9978,0.0190,0.3548,1.0168
1-NC_011750.1-316193:316534,341,0.9985,0.0202,1.0000,1.0188
0-NC_010498.1-15880:19778,3898,0.9979,0.0207,1.0000,1.0187
0-NC_010498.1-2005490:2005766,276,1.0000,0.0176,0.8387,1.0176
0-NC_010498.1-3883734:3883995,261,0.9981,0.0203,1.0000,1.0184
1-NC_011750.1-1862776:1863099,323,1.0000,0.0181,1.0000,1.0181
0-NC_010498.1-2217695:2217946,251,0.9980,0.0200,1.0000,1.0181
0-NC_010498.1-4025028:4025320,292,0.9966,0.0212,1.0000,1.0178
0-NC_010498.1-1874100:1874468,368,1.0000,0.0177,1.0000,1.0177
0-NC_010498.1-942242:943538,1296,0.9938,0.0238,0.7742,1.0177
0-NC_010498.1-1985982:1986283,301,1.0000,0.0176,1.0000,1.0176
0-NC_010498.1-3853140:3853362,222,1.0000,0.0174,1.0000,1.0174
0-NC_010498.1-4590311:4590675,364,0.9986,0.0187,0.9677,1.0173
1-NC_011750.1-1624231:1624477,246,1.0000,0.0172,1.0000,1.0172
0-NC_010498.1-4481039:4481380,341,0.9985,0.0179,1.0000,1.0164
0-NC_010498.1-3256527:3257001,474,0.9831,0.0280,0.2903,1.0112
0-NC_010498.1-472737:475209,2472,0.9992,0.0170,0.9677,1.0162
1-NC_011750.1-1110945:1111363,418,0.9844,0.0319,0.4516,1.0163
0-NC_010498.1-3665419:3665679,260,1.0000,0.0163,0.9677,1.0163
0-NC_010498.1-4657890:4658170,280,1.0000,0.0128,0.4516,1.0128
1-NC_011750.1-1851660:1852003,343,1.0000,0.0153,0.9677,1.0153
0-NC_010498.1-3633411:3633755,344,0.9985,0.0172,1.0000,1.0157
0-NC_010498.1-1531025:1531250,225,0.9978,0.0163,0.8387,1.0141
0-NC_010498.1-2838672:2839001,329,1.0000,0.0155,1.0000,1.0155
1-NC_011750.1-1734953:1735351,398,0.9962,0.0190,0.8710,1.0153
1-NC_011750.1-1627737:1628075,338,0.9985,0.0167,1.0000,1.0152
1-NC_011750.1-1600244:1600597,353,0.9986,0.0166,0.3548,1.0152
0-NC_010498.1-3832943:3833193,250,0.9980,0.0130,0.3226,1.0110
1-NC_011750.1-4446409:4448724,2315,0.9868,0.0280,0.1935,1.0148
0-NC_010498.1-606855:607181,326,1.0000,0.0150,1.0000,1.0150
0-NC_010498.1-188825:189113,288,1.0000,0.0147,1.0000,1.0147
1-NC_011750.1-3173013:3173367,354,0.9958,0.0189,1.0000,1.0146
1-NC_011750.1-1677235:1678977,1742,0.9900,0.0245,1.0000,1.0145
0-NC_010498.1-3140838:3141075,237,0.9916,0.0229,1.0000,1.0144
0-NC_010498.1-76296:78061,1765,0.9992,0.0146,0.7419,1.0138
1-NC_011750.1-1608111:1608331,220,1.0000,0.0139,1.0000,1.0139
0-NC_010498.1-2732828:2733040,212,0.9976,0.0163,1.0000,1.0139
0-NC_010498.1-2449195:2449406,211,1.0000,0.0138,0.5806,1.0138
0-NC_010498.1-3852531:3852736,205,1.0000,0.0138,1.0000,1.0138
0-NC_010498.1-217103:217378,275,1.0000,0.0137,1.0000,1.0137
1-NC_011750.1-1330482:1330817,335,0.9955,0.0178,1.0000,1.0133
0-NC_010498.1-2250136:2250434,298,0.9950,0.0181,1.0000,1.0130
0-NC_010498.1-3872616:3872992,376,0.9973,0.0121,0.3548,1.0094
0-NC_010498.1-4154509:4154905,396,0.9924,0.0204,1.0000,1.0128
0-NC_010498.1-1433021:1433256,235,1.0000,0.0128,1.0000,1.0128
0-NC_010498.1-3784064:3784328,264,1.0000,0.0127,1.0000,1.0127
0-NC_010498.1-858263:858501,238,1.0000,0.0123,1.0000,1.0123
0-NC_010498.1-3787664:3789431,1767,0.9986,0.0137,0.9032,1.0123
0-NC_010498.1-3833619:3833865,246,1.0000,0.0063,0.3226,1.0063
0-NC_010498.1-3231131:3231666,535,0.9953,0.0130,0.3548,1.0083
0-NC_010498.1-2977453:2983350,5897,0.9957,0.0154,0.6129,1.0111
0-NC_010498.1-762918:763317,399,1.0000,0.0053,0.2258,1.0053
0-NC_010498.1-1376851:1377147,296,1.0000,0.0105,0.8065,1.0105
1-NC_011750.1-3304348:3304605,257,1.0000,0.0003,0.1613,1.0003
0-NC_010498.1-1318400:1318729,329,1.0000,0.0108,1.0000,1.0108
0-NC_010498.1-2438099:2438488,389,0.9974,0.0099,0.1935,1.0073
0-NC_010498.1-2681786:2682039,253,0.9980,0.0125,1.0000,1.0105
0-NC_010498.1-2498723:2499074,351,1.0000,0.0105,1.0000,1.0105
0-NC_010498.1-3836466:3836842,376,1.0000,0.0100,0.6129,1.0100
0-NC_010498.1-4573211:4574208,997,0.9995,0.0103,0.5161,1.0098
0-NC_010498.1-2909894:2910543,649,0.9938,0.0162,1.0000,1.0100
1-NC_011750.1-4315171:4315840,669,0.9978,0.0111,0.4194,1.0089
0-NC_010498.1-2379892:2380215,323,1.0000,0.0100,1.0000,1.0100
1-NC_011750.1-889972:891410,1438,0.9983,0.0107,0.2581,1.0090
0-NC_010498.1-4681600:4681887,287,1.0000,0.0096,1.0000,1.0096
0-NC_010498.1-2566122:2569190,3068,0.9977,0.0110,0.7742,1.0087
1-NC_011750.1-502677:502937,260,1.0000,0.0046,0.2903,1.0046
0-NC_010498.1-582705:583053,348,0.9957,0.0131,0.7742,1.0088
1-NC_011750.1-472148:472353,205,1.0000,0.0087,1.0000,1.0087
1-NC_011750.1-372530:372948,418,1.0000,0.0075,0.6129,1.0075
0-NC_010498.1-2450438:2450696,258,1.0000,0.0085,0.5161,1.0085
0-NC_010498.1-4577891:4578207,316,0.9968,0.0115,0.4839,1.0084
0-NC_010498.1-82497:83572,1075,0.9953,0.0129,1.0000,1.0083
0-NC_010498.1-762426:762693,267,0.9981,0.0045,0.2258,1.0026
0-NC_010498.1-2409429:2409750,321,1.0000,0.0057,0.4516,1.0057
0-NC_010498.1-332702:333478,776,1.0000,0.0047,0.3226,1.0047
0-NC_010498.1-2027766:2027993,227,1.0000,0.0072,1.0000,1.0072
0-NC_010498.1-4784259:4787690,3431,0.9981,0.0090,1.0000,1.0071
0-NC_010498.1-3772494:3772861,367,0.9986,0.0041,0.1613,1.0028
1-NC_011750.1-308824:309406,582,1.0000,0.0042,0.1613,1.0042
0-NC_010498.1-3802747:3803384,637,0.9976,0.0090,1.0000,1.0066
1-NC_011750.1-538941:539296,355,0.9901,0.0061,0.0645,0.9962
0-NC_010498.1-3980314:3980919,605,0.9959,0.0064,0.2258,1.0023
0-NC_010498.1-3291426:3292441,1015,0.9985,0.0024,0.1935,1.0009
0-NC_010498.1-2437095:2437857,762,0.9974,0.0065,0.1935,1.0039
1-NC_011750.1-1820708:1820960,252,1.0000,0.0050,0.1613,1.0050
0-NC_010498.1-3835067:3835834,767,0.9961,0.0075,0.3226,1.0036
0-NC_010498.1-3741330:3742128,798,0.9981,0.0070,1.0000,1.0051
1-NC_011750.1-3238488:3240391,1903,0.9971,0.0076,0.4516,1.0048
1-NC_011750.1-3194047:3195561,1514,0.9983,0.0064,0.1613,1.0048
0-NC_010498.1-758321:762108,3787,0.9989,0.0045,0.3226,1.0035
1-NC_011750.1-340469:342511,2042,0.8264,0.1783,1.0000,1.0047
0-NC_010498.1-2065995:2066259,264,1.0000,0.0038,0.2581,1.0038
0-NC_010498.1-4097871:4098196,325,0.9969,0.0020,0.0645,0.9989
0-NC_010498.1-909667:911605,1938,0.9985,0.0043,1.0000,1.0028
1-NC_011750.1-1417865:1422601,4736,0.9968,0.0058,1.0000,1.0026
0-NC_010498.1-4074985:4075354,369,0.9986,0.0011,0.1613,0.9998
0-NC_010498.1-4076711:4077254,543,0.9982,0.0034,0.1613,1.0015
0-NC_010498.1-2407068:2407426,358,0.9944,0.0076,0.4516,1.0020
0-NC_010498.1-4309695:4311785,2090,0.9990,0.0008,0.1613,0.9998
0-NC_010498.1-4070379:4070778,399,0.9975,0.0014,0.1613,0.9989
1-NC_011750.1-3308937:3309273,336,1.0000,0.0008,0.1613,1.0008
1-NC_011750.1-428724:429092,368,0.9986,0.0024,0.2258,1.0010
0-NC_010498.1-4073407:4073976,569,0.9991,0.0006,0.1613,0.9997
0-NC_010498.1-4071064:4071266,202,0.9975,0.0011,0.1613,0.9986
0-NC_010498.1-3300345:3307564,7219,0.9911,0.0090,0.2581,1.0001
0-NC_010498.1-2065465:2065810,345,1.0000,0.0004,0.0968,1.0004
1-NC_011750.1-1807409:1807934,525,0.9990,0.0009,0.0323,0.9999
1-NC_011750.1-2591748:2595950,4202,0.9987,0.0006,0.0645,0.9993
0-NC_010498.1-4099179:4105882,6703,0.9957,0.0025,0.0645,0.9981
0-NC_010498.1-3296004:3297405,1401,0.9850,0.0084,0.1935,0.9934
0-NC_010498.1-4075468:4076386,918,0.9891,0.0015,0.1613,0.9907
0-NC_010498.1-4814396:4814790,394,0.9822,0.0034,0.4839,0.9857
0-NC_010498.1-318677:319372,695,0.9468,0.0268,0.9355,0.9735
0-NC_010498.1-2423040:2427095,4055,0.9457,0.0006,1.0000,0.9463
0-NC_010498.1-1979548:1981379,1831,0.8943,0.0167,0.9032,0.9110
0-NC_010498.1-2473089:2476213,3124,0.8457,0.0212,0.9677,0.8669
0-NC_010498.1-3947788:3949058,1270,0.8343,0.0235,1.0000,0.8578
0-NC_010498.1-2535969:2538051,2082,0.7932,0.0005,0.1290,0.7937
