signature_id,length,conservation,divergence,fraction_nontarget_hit,score
0-CM002100.1-3006006:3006446,440,0.9964,0.1923,1.0000,1.1886
0-CM002100.1-2501521:2506167,4646,0.9856,0.2030,1.0000,1.1886
0-CM002100.1-3402769:3403016,247,1.0000,0.1885,1.0000,1.1885
0-CM002100.1-3697932:3698844,912,0.9968,0.1913,1.0000,1.1881
0-CM002100.1-1566056:1567821,1765,0.9921,0.1959,1.0000,1.1880
0-CM002100.1-147888:148869,981,0.9994,0.1886,1.0000,1.1880
0-CM002100.1-233064:235466,2402,0.9969,0.1909,1.0000,1.1878
0-CM002100.1-1888183:1893805,5622,0.9527,0.2244,1.0000,1.1770
0-CM002100.1-3382985:3383553,568,0.9923,0.1953,1.0000,1.1877
0-CM002100.1-2620652:2620947,295,1.0000,0.1876,1.0000,1.1876
0-CM002100.1-1231105:1232652,1547,0.9937,0.1939,1.0000,1.1875
0-CM002100.1-4038777:4039268,491,0.9948,0.1927,1.0000,1.1875
0-CM002100.1-1227628:1228211,583,0.9977,0.1898,1.0000,1.1875
0-CM002100.1-894140:896686,2546,0.9921,0.1953,1.0000,1.1873
0-CM002100.1-2048565:2048890,325,0.9990,0.1869,0.8000,1.1859
0-CM002100.1-3605207:3606655,1448,0.9951,0.1918,1.0000,1.1869
0-CM002100.1-2536886:2538661,1775,0.9973,0.1895,1.0000,1.1868
0-CM002100.1-4196761:4197598,837,0.9984,0.1882,1.0000,1.1866
0-CM002100.1-4036847:4038254,1407,0.9982,0.1884,1.0000,1.1866
0-CM002100.1-1071357:1071770,413,0.9964,0.1901,1.0000,1.1865
0-CM002100.1-1923221:1928086,4865,0.9915,0.1949,1.0000,1.1865
1-AWPL01000059.1-92108:92558,450,0.9993,0.1870,1.0000,1.1863
0-CM002100.1-4167278:4167738,460,0.9965,0.1898,1.0000,1.1863
0-CM002100.1-1818661:1821221,2560,0.9914,0.1949,1.0000,1.1862
0-CM002100.1-50292:51272,980,0.9913,0.1948,1.0000,1.1861
0-CM002100.1-1876993:1877569,576,0.9951,0.1910,1.0000,1.1861
0-CM002100.1-131109:131406,297,1.0000,0.1860,1.0000,1.1860
0-CM002100.1-198915:200777,1862,0.9865,0.1995,1.0000,1.1859
0-CM002100.1-2469143:2469592,449,0.9930,0.1929,1.0000,1.1858
0-CM002100.1-1380636:1384402,3766,0.9914,0.1944,1.0000,1.1857
0-CM002100.1-3203080:3204248,1168,0.9993,0.1864,1.0000,1.1857
0-CM002100.1-2285889:2288610,2721,0.9923,0.1933,1.0000,1.1857
0-CM002100.1-2382432:2382774,342,0.9900,0.1956,1.0000,1.1856
0-CM002100.1-2737794:2738577,783,1.0000,0.1856,1.0000,1.1856
0-CM002100.1-3153629:3154086,457,0.9999,0.1857,1.0000,1.1856
0-CM002100.1-2135330:2135572,242,1.0000,0.1855,1.0000,1.1855
0-CM002100.1-3653920:3654766,846,0.9961,0.1893,1.0000,1.1854
0-CM002100.1-1909883:1911069,1186,0.9999,0.1854,1.0000,1.1853
0-CM002100.1-1284027:1284646,619,0.9991,0.1860,1.0000,1.1851
0-CM002100.1-878721:883828,5107,0.9914,0.1928,1.0000,1.1842
0-CM002100.1-3802429:3803210,781,0.9947,0.1904,1.0000,1.1851
0-CM002100.1-736505:737559,1054,0.9941,0.1909,1.0000,1.1850
0-CM002100.1-248585:249203,618,0.9960,0.1889,1.0000,1.1849
0-CM002100.1-630664:632554,1890,0.9966,0.1883,1.0000,1.1849
0-CM002100.1-1070860:1071271,411,0.9959,0.1889,1.0000,1.1848
0-CM002100.1-522557:523001,444,0.9999,0.1848,1.0000,1.1847
0-CM002100.1-3608345:3609193,848,0.9983,0.1857,0.8500,1.1840
0-CM002100.1-2109790:2110048,258,1.0000,0.1847,1.0000,1.1847
0-CM002100.1-19834:20919,1085,0.9967,0.1877,1.0000,1.1845
0-CM002100.1-2519328:2520181,853,0.9973,0.1870,1.0000,1.1842
0-CM002100.1-1206612:1208403,1791,0.9875,0.1966,1.0000,1.1841
0-CM002100.1-3227758:3229240,1482,0.9995,0.1845,1.0000,1.1841
0-CM002100.1-3175705:3176013,308,0.9980,0.1860,1.0000,1.1841
0-CM002100.1-2806605:2810037,3432,0.9913,0.1927,1.0000,1.1840
0-CM002100.1-3410643:3411035,392,1.0000,0.1839,1.0000,1.1839
0-CM002100.1-2749349:2750659,1310,0.9955,0.1882,1.0000,1.1838
0-CM002100.1-956458:956721,263,0.9979,0.1856,1.0000,1.1835
0-CM002100.1-4088339:4088539,200,0.9999,0.1835,1.0000,1.1834
0-CM002100.1-3766158:3766636,478,0.9936,0.1897,1.0000,1.1834
0-CM002100.1-658794:659762,968,0.9999,0.1834,1.0000,1.1833
0-CM002100.1-390610:391277,667,0.9976,0.1857,1.0000,1.1833
0-CM002100.1-1751498:1752069,571,1.0000,0.1829,1.0000,1.1829
0-CM002100.1-3467329:3468350,1021,0.9931,0.1897,1.0000,1.1829
0-CM002100.1-148860:149294,434,0.9956,0.1870,1.0000,1.1826
0-CM002100.1-2935950:2937553,1603,0.9964,0.1862,1.0000,1.1825
0-CM002100.1-380389:381918,1529,0.9920,0.1904,1.0000,1.1823
0-CM002100.1-3606980:3607649,669,0.9988,0.1835,1.0000,1.1823
0-CM002100.1-1762720:1763392,672,0.9964,0.1856,1.0000,1.1821
0-CM002100.1-1112647:1113310,663,1.0000,0.1821,1.0000,1.1821
0-CM002100.1-3151020:3152457,1437,0.9970,0.1846,1.0000,1.1816
0-CM002100.1-1872727:1873277,550,0.9955,0.1861,1.0000,1.1816
0-CM002100.1-1667354:1669859,2505,0.9928,0.1888,1.0000,1.1816
1-AWPL01000004.1-22485:24201,1716,0.9938,0.1877,1.0000,1.1815
0-CM002100.1-1403407:1406199,2792,0.9928,0.1887,1.0000,1.1815
0-CM002100.1-1883850:1884469,619,0.9939,0.1875,1.0000,1.1814
0-CM002100.1-2074237:2075996,1759,0.9924,0.1890,1.0000,1.1813
0-CM002100.1-1579107:1580306,1199,0.9967,0.1843,1.0000,1.1810
1-AWPL01000042.1-1576:1903,327,0.9942,0.1865,1.0000,1.1807
0-CM002100.1-3234271:3234512,241,0.9963,0.1842,1.0000,1.1805
0-CM002100.1-245132:245764,632,0.9999,0.1805,1.0000,1.1804
0-CM002100.1-4303548:4303940,392,0.9996,0.1802,0.9000,1.1798
0-CM002100.1-129755:130263,508,1.0000,0.1803,1.0000,1.1803
0-CM002100.1-953600:954199,599,1.0000,0.1802,1.0000,1.1802
0-CM002100.1-2869516:2871523,2007,0.9896,0.1904,1.0000,1.1800
0-CM002100.1-197501:198135,634,0.9971,0.1829,1.0000,1.1799
0-CM002100.1-3394676:3396483,1807,0.9926,0.1873,1.0000,1.1799
0-CM002100.1-2924138:2925410,1272,0.9934,0.1865,1.0000,1.1799
0-CM002100.1-2511858:2513833,1975,0.9959,0.1839,1.0000,1.1798
0-CM002100.1-501400:504165,2765,0.9847,0.1949,1.0000,1.1796
0-CM002100.1-688387:688588,201,0.9999,0.1796,1.0000,1.1795
0-CM002100.1-3537005:3538971,1966,0.9931,0.1864,1.0000,1.1795
0-CM002100.1-2066163:2067942,1779,0.9988,0.1806,1.0000,1.1794
0-CM002100.1-3387219:3388116,897,0.9971,0.1823,1.0000,1.1794
0-CM002100.1-1893872:1895149,1277,0.9987,0.1806,1.0000,1.1793
0-CM002100.1-490195:490521,326,1.0000,0.1793,1.0000,1.1793
0-CM002100.1-1470476:1470883,407,0.9957,0.1834,1.0000,1.1791
0-CM002100.1-956961:957479,518,0.9997,0.1793,1.0000,1.1791
0-CM002100.1-2506463:2507322,859,0.9982,0.1807,1.0000,1.1790
0-CM002100.1-3625365:3634153,8788,0.9866,0.1922,1.0000,1.1789
0-CM002100.1-1624778:1626887,2109,0.9903,0.1882,1.0000,1.1786
0-CM002100.1-3019822:3022224,2402,0.9868,0.1917,1.0000,1.1785
0-CM002100.1-3185489:3186169,680,0.9965,0.1818,1.0000,1.1784
0-CM002100.1-922613:922867,254,1.0000,0.1783,1.0000,1.1783
0-CM002100.1-2508736:2509220,484,0.9962,0.1820,1.0000,1.1782
0-CM002100.1-2371106:2372211,1105,0.9953,0.1829,1.0000,1.1782
0-CM002100.1-2417677:2418150,473,0.9966,0.1815,1.0000,1.1781
0-CM002100.1-3325370:3325770,400,1.0000,0.1780,1.0000,1.1780
0-CM002100.1-2018987:2020920,1933,0.9965,0.1814,1.0000,1.1780
0-CM002100.1-3983105:3984824,1719,0.9930,0.1849,1.0000,1.1779
0-CM002100.1-1586240:1587190,950,0.9962,0.1816,1.0000,1.1778
0-CM002100.1-106692:107194,502,0.9925,0.1853,1.0000,1.1778
0-CM002100.1-576224:578361,2137,0.9936,0.1840,1.0000,1.1776
0-CM002100.1-607178:609182,2004,0.9929,0.1846,1.0000,1.1775
0-CM002100.1-4125171:4129721,4550,0.9758,0.2015,1.0000,1.1772
0-CM002100.1-1861383:1862082,699,0.9981,0.1790,1.0000,1.1771
0-CM002100.1-1651456:1652121,665,0.9999,0.1771,1.0000,1.1771
0-CM002100.1-145016:147873,2857,0.9944,0.1825,1.0000,1.1770
0-CM002100.1-1912699:1913754,1055,0.9938,0.1830,1.0000,1.1768
0-CM002100.1-3187354:3187604,250,0.9979,0.1588,1.0000,1.1567
0-CM002100.1-2874358:2874798,440,0.9941,0.1825,1.0000,1.1766
0-CM002100.1-1561729:1562912,1183,0.9896,0.1870,1.0000,1.1766
0-CM002100.1-816808:817032,224,0.9974,0.1790,1.0000,1.1764
0-CM002100.1-3379718:3381263,1545,0.9953,0.1810,1.0000,1.1763
0-CM002100.1-3025009:3025621,612,1.0000,0.1762,1.0000,1.1762
0-CM002100.1-2456194:2458392,2198,0.9836,0.1924,1.0000,1.1760
0-CM002100.1-1458570:1460918,2348,0.9916,0.1843,1.0000,1.1759
0-CM002100.1-1500203:1501684,1481,0.9992,0.1766,1.0000,1.1758
0-CM002100.1-3176046:3176451,405,0.9994,0.1760,1.0000,1.1754
0-CM002100.1-2500793:2501426,633,0.9901,0.1852,1.0000,1.1754
0-CM002100.1-3946490:3946724,234,0.9991,0.1761,1.0000,1.1752
0-CM002100.1-3403368:3404361,993,0.9921,0.1829,1.0000,1.1750
0-CM002100.1-3969729:3969998,269,0.9998,0.1751,1.0000,1.1749
0-CM002100.1-4017677:4026632,8955,0.9851,0.1897,1.0000,1.1748
0-CM002100.1-806269:807259,990,0.9949,0.1798,1.0000,1.1747
0-CM002100.1-1032488:1035099,2611,0.9911,0.1836,1.0000,1.1747
0-CM002100.1-498132:500322,2190,0.9911,0.1834,1.0000,1.1745
0-CM002100.1-4008193:4009445,1252,0.9915,0.1828,1.0000,1.1743
0-CM002100.1-273416:273868,452,0.9979,0.1763,1.0000,1.1742
0-CM002100.1-1224442:1225844,1402,0.9936,0.1807,1.0000,1.1742
0-CM002100.1-2589798:2590253,455,1.0000,0.1742,1.0000,1.1742
0-CM002100.1-3963280:3963836,556,0.9996,0.1746,1.0000,1.1742
0-CM002100.1-3515227:3516131,904,0.9944,0.1795,1.0000,1.1739
0-CM002100.1-1071899:1072128,229,0.9999,0.1736,1.0000,1.1735
0-CM002100.1-3396622:3400594,3972,0.9909,0.1825,1.0000,1.1734
0-CM002100.1-2480389:2482020,1631,0.9978,0.1756,1.0000,1.1734
0-CM002100.1-3071465:3072409,944,0.9966,0.1767,1.0000,1.1733
0-CM002100.1-3772085:3774816,2731,0.9949,0.1783,1.0000,1.1732
2-KK309420.1-1546:5511,3965,0.9900,0.1832,1.0000,1.1732
0-CM002100.1-268012:269007,995,0.9965,0.1764,1.0000,1.1730
0-CM002100.1-3466609:3467295,686,0.9965,0.1765,1.0000,1.1729
0-CM002100.1-1804280:1806530,2250,0.9916,0.1810,1.0000,1.1726
0-CM002100.1-2875145:2875516,371,0.9888,0.1837,1.0000,1.1725
0-CM002100.1-4154104:4154681,577,0.9969,0.1756,1.0000,1.1724
0-CM002100.1-469349:470710,1361,0.9958,0.1765,1.0000,1.1723
0-CM002100.1-3175178:3175504,326,1.0000,0.1722,1.0000,1.1722
0-CM002100.1-581943:582989,1046,0.9983,0.1739,1.0000,1.1722
0-CM002100.1-1195011:1200014,5003,0.9913,0.1808,1.0000,1.1720
0-CM002100.1-4232671:4234626,1955,0.9936,0.1784,1.0000,1.1720
0-CM002100.1-2483149:2488395,5246,0.9894,0.1821,1.0000,1.1715
0-CM002100.1-4231558:4232467,909,0.9925,0.1789,1.0000,1.1714
0-CM002100.1-3215246:3215562,316,1.0000,0.1712,1.0000,1.1712
0-CM002100.1-4101238:4103482,2244,0.9955,0.1754,1.0000,1.1710
0-CM002100.1-1652261:1652849,588,0.9962,0.1747,1.0000,1.1709
0-CM002100.1-1057120:1058414,1294,0.9882,0.1822,1.0000,1.1705
0-CM002100.1-1740629:1740916,287,0.9950,0.1754,1.0000,1.1704
0-CM002100.1-2785736:2786228,492,0.9999,0.1704,1.0000,1.1704
0-CM002100.1-3518931:3520426,1495,0.9940,0.1762,1.0000,1.1702
0-CM002100.1-347812:352218,4406,0.9951,0.1749,1.0000,1.1701
0-CM002100.1-1144711:1147058,2347,0.9885,0.1815,1.0000,1.1700
0-CM002100.1-1648339:1648990,651,0.9876,0.1821,1.0000,1.1697
0-CM002100.1-2491818:2494777,2959,0.9930,0.1765,1.0000,1.1695
0-CM002100.1-2076310:2079628,3318,0.9896,0.1798,1.0000,1.1695
0-CM002100.1-3969988:3972942,2954,0.9935,0.1759,1.0000,1.1694
0-CM002100.1-3383649:3387008,3359,0.9887,0.1806,1.0000,1.1693
0-CM002100.1-2787051:2789402,2351,0.9964,0.1727,1.0000,1.1691
0-CM002100.1-888543:889649,1106,0.9915,0.1768,0.8500,1.1682
0-CM002100.1-1653061:1654372,1311,0.9970,0.1717,1.0000,1.1687
0-CM002100.1-845572:846401,829,0.9947,0.1736,1.0000,1.1684
0-CM002100.1-2911018:2917696,6678,0.9861,0.1822,1.0000,1.1683
0-CM002100.1-4158740:4159064,324,0.9951,0.1731,1.0000,1.1682
0-CM002100.1-986837:987260,423,0.9926,0.1755,1.0000,1.1681
0-CM002100.1-1113390:1113872,482,0.9972,0.1710,1.0000,1.1681
0-CM002100.1-3006643:3007826,1183,0.9917,0.1764,1.0000,1.1680
0-CM002100.1-3614584:3614898,314,1.0000,0.1680,1.0000,1.1680
0-CM002100.1-3177153:3177614,461,0.9974,0.1703,1.0000,1.1677
0-CM002100.1-3690158:3692455,2297,0.9892,0.1784,1.0000,1.1676
0-CM002100.1-776042:776309,267,0.9993,0.1684,1.0000,1.1676
0-CM002100.1-4163889:4164498,609,0.9996,0.1680,1.0000,1.1676
0-CM002100.1-1987656:1989604,1948,0.9923,0.1751,1.0000,1.1674
0-CM002100.1-1160388:1162436,2048,0.9913,0.1759,1.0000,1.1672
0-CM002100.1-907073:910547,3474,0.9914,0.1756,1.0000,1.1671
0-CM002100.1-470918:472520,1602,0.9965,0.1705,1.0000,1.1670
0-CM002100.1-966195:967747,1552,0.9899,0.1770,1.0000,1.1669
0-CM002100.1-957593:958131,538,0.9995,0.1670,1.0000,1.1665
0-CM002100.1-155051:155479,428,1.0000,0.1665,1.0000,1.1665
0-CM002100.1-2127428:2130504,3076,0.9931,0.1733,1.0000,1.1664
0-CM002100.1-3332261:3332963,702,0.9962,0.1700,1.0000,1.1662
0-CM002100.1-2322215:2322976,761,0.9992,0.1668,1.0000,1.1661
0-CM002100.1-1596781:1598589,1808,0.9888,0.1772,1.0000,1.1660
0-CM002100.1-3256910:3257498,588,1.0000,0.1658,1.0000,1.1658
0-CM002100.1-3186419:3187144,725,0.9999,0.1658,1.0000,1.1657
0-CM002100.1-2941045:2941353,308,1.0000,0.1654,1.0000,1.1654
0-CM002100.1-1870566:1872639,2073,0.9940,0.1711,1.0000,1.1652
0-CM002100.1-4062320:4063133,813,0.9945,0.1705,1.0000,1.1651
0-CM002100.1-1568006:1569127,1121,0.9939,0.1711,1.0000,1.1650
0-CM002100.1-67391:68144,753,0.9982,0.1668,1.0000,1.1650
0-CM002100.1-640723:641104,381,0.9989,0.1660,1.0000,1.1649
0-CM002100.1-3569096:3569331,235,0.9998,0.1649,1.0000,1.1647
0-CM002100.1-4263239:4268906,5667,0.9840,0.1807,1.0000,1.1647
0-CM002100.1-2163045:2164297,1252,0.9999,0.1648,1.0000,1.1647
0-CM002100.1-2786454:2786838,384,1.0000,0.1647,1.0000,1.1647
0-CM002100.1-2469652:2470355,703,0.9718,0.1929,1.0000,1.1647
0-CM002100.1-828897:832103,3206,0.9906,0.1741,1.0000,1.1647
0-CM002100.1-734588:735277,689,0.9961,0.1685,1.0000,1.1646
0-CM002100.1-3088409:3089367,958,0.9999,0.1648,1.0000,1.1646
0-CM002100.1-3504460:3505245,785,0.9982,0.1664,1.0000,1.1646
0-CM002100.1-1230644:1230951,307,0.9935,0.1710,1.0000,1.1645
0-CM002100.1-3999931:4000216,285,0.9999,0.1644,1.0000,1.1643
0-CM002100.1-3946931:3947772,841,0.9971,0.1672,1.0000,1.1642
0-CM002100.1-2871724:2872462,738,0.9967,0.1675,1.0000,1.1642
0-CM002100.1-1113958:1114758,800,0.9998,0.1644,1.0000,1.1641
0-CM002100.1-1896272:1896991,719,0.9988,0.1652,1.0000,1.1640
0-CM002100.1-4082175:4082688,513,1.0000,0.1639,1.0000,1.1639
0-CM002100.1-4326347:4327975,1628,0.9987,0.1651,1.0000,1.1638
0-CM002100.1-2458692:2460347,1655,0.9953,0.1685,1.0000,1.1638
0-CM002100.1-130581:130870,289,0.9999,0.1638,1.0000,1.1638
1-AWPL01000061.1-45251:45994,743,0.9999,0.1638,1.0000,1.1637
0-CM002100.1-1515220:1518409,3189,0.9963,0.1673,1.0000,1.1637
0-CM002100.1-21128:23223,2095,0.9922,0.1715,1.0000,1.1637
0-CM002100.1-422032:425230,3198,0.9920,0.1716,1.0000,1.1636
0-CM002100.1-1687297:1687568,271,1.0000,0.1637,1.0000,1.1636
0-CM002100.1-896725:897477,752,0.9969,0.1666,1.0000,1.1635
0-CM002100.1-4236766:4237079,313,1.0000,0.1634,1.0000,1.1634
0-CM002100.1-1656580:1657381,801,0.9974,0.1657,1.0000,1.1632
0-CM002100.1-693332:693640,308,1.0000,0.1630,1.0000,1.1629
0-CM002100.1-566958:567498,540,0.9999,0.1627,1.0000,1.1626
0-CM002100.1-775334:775752,418,0.9998,0.1628,1.0000,1.1626
0-CM002100.1-693767:695006,1239,0.9965,0.1659,1.0000,1.1624
0-CM002100.1-1480273:1480590,317,1.0000,0.1617,0.9000,1.1617
0-CM002100.1-1671624:1672066,442,1.0000,0.1621,1.0000,1.1621
0-CM002100.1-1009546:1012960,3414,0.9869,0.1751,1.0000,1.1620
0-CM002100.1-1374957:1375269,312,0.9980,0.1639,1.0000,1.1620
0-CM002100.1-4057987:4058705,718,0.9941,0.1678,1.0000,1.1619
0-CM002100.1-52116:54040,1924,0.9925,0.1694,1.0000,1.1619
0-CM002100.1-1422987:1423532,545,0.9896,0.1694,0.8500,1.1589
0-CM002100.1-4304578:4304925,347,0.9995,0.1622,1.0000,1.1618
0-CM002100.1-3314756:3315761,1005,0.9882,0.1736,1.0000,1.1618
0-CM002100.1-3100236:3100917,681,0.9965,0.1652,1.0000,1.1617
0-CM002100.1-3951793:3954713,2920,0.9920,0.1696,1.0000,1.1615
0-CM002100.1-2768453:2769217,764,0.9938,0.1676,1.0000,1.1614
0-CM002100.1-2588849:2589597,748,0.9973,0.1640,1.0000,1.1613
0-CM002100.1-1496428:1496983,555,0.9999,0.1612,1.0000,1.1611
0-CM002100.1-292595:293273,678,0.9999,0.1611,1.0000,1.1610
0-CM002100.1-3505803:3506615,812,0.9976,0.1633,1.0000,1.1609
0-CM002100.1-1378704:1380454,1750,0.9922,0.1687,1.0000,1.1609
0-CM002100.1-1267798:1268027,229,0.9982,0.1627,1.0000,1.1609
0-CM002100.1-2039393:2040016,623,1.0000,0.1606,1.0000,1.1606
0-CM002100.1-4251221:4252286,1065,1.0000,0.1606,1.0000,1.1606
0-CM002100.1-3911780:3918292,6512,0.9688,0.1917,1.0000,1.1605
0-CM002100.1-3709682:3710043,361,0.9997,0.1608,1.0000,1.1605
0-CM002100.1-1454348:1454710,362,1.0000,0.1605,1.0000,1.1605
0-CM002100.1-722404:723758,1354,0.9968,0.1636,1.0000,1.1604
0-CM002100.1-4269671:4270946,1275,0.9942,0.1660,1.0000,1.1603
0-CM002100.1-2454354:2454822,468,0.9927,0.1674,1.0000,1.1601
0-CM002100.1-558202:558542,340,1.0000,0.1600,1.0000,1.1600
0-CM002100.1-3333302:3333921,619,0.9941,0.1658,1.0000,1.1600
0-CM002100.1-981450:986674,5224,0.9856,0.1740,1.0000,1.1597
0-CM002100.1-1285312:1286651,1339,0.9917,0.1678,1.0000,1.1595
0-CM002100.1-1665087:1666871,1784,1.0000,0.1594,1.0000,1.1594
0-CM002100.1-3340390:3341879,1489,0.9943,0.1650,1.0000,1.1593
0-CM002100.1-4378699:4379236,537,0.9921,0.1663,0.9500,1.1584
0-CM002100.1-4195817:4196310,493,0.9966,0.1626,1.0000,1.1592
0-CM002100.1-2872642:2874011,1369,0.9999,0.1592,1.0000,1.1592
0-CM002100.1-646203:647125,922,0.9989,0.1601,1.0000,1.1590
0-CM002100.1-2022786:2026853,4067,0.9901,0.1689,1.0000,1.1590
0-CM002100.1-959236:960805,1569,0.9973,0.1613,1.0000,1.1586
0-CM002100.1-2321043:2321380,337,1.0000,0.1586,1.0000,1.1586
0-CM002100.1-3998578:3999749,1171,0.9962,0.1623,1.0000,1.1586
0-CM002100.1-519624:521294,1670,0.9935,0.1651,1.0000,1.1585
0-CM002100.1-1353294:1353735,441,0.9971,0.1613,1.0000,1.1584
0-CM002100.1-3424919:3425265,346,1.0000,0.1568,0.8500,1.1568
0-CM002100.1-3641302:3641586,284,0.9991,0.1590,1.0000,1.1581
0-CM002100.1-2388281:2388555,274,1.0000,0.1578,1.0000,1.1578
0-CM002100.1-184966:185507,541,0.9991,0.1584,1.0000,1.1575
0-CM002100.1-4219886:4227612,7726,0.9872,0.1703,1.0000,1.1575
0-CM002100.1-2938579:2940935,2356,0.9955,0.1620,1.0000,1.1575
0-CM002100.1-1673213:1675062,1849,0.9935,0.1640,1.0000,1.1574
0-CM002100.1-4009637:4011941,2304,0.9967,0.1608,1.0000,1.1574
0-CM002100.1-3498102:3498918,816,0.9936,0.1634,0.9500,1.1569
0-CM002100.1-739616:741475,1859,0.9855,0.1717,1.0000,1.1572
0-CM002100.1-1713447:1716478,3031,0.9885,0.1686,1.0000,1.1570
0-CM002100.1-906409:906791,382,1.0000,0.1569,1.0000,1.1569
0-CM002100.1-2996209:2998802,2593,0.9886,0.1682,1.0000,1.1568
0-CM002100.1-4007458:4008155,697,0.9986,0.1578,1.0000,1.1564
0-CM002100.1-277966:279295,1329,0.9987,0.1576,1.0000,1.1563
0-CM002100.1-3222896:3225362,2466,0.9935,0.1628,1.0000,1.1563
0-CM002100.1-1627846:1630241,2395,0.9930,0.1631,1.0000,1.1562
0-CM002100.1-3028412:3029137,725,0.9969,0.1592,1.0000,1.1561
0-CM002100.1-4085267:4088111,2844,0.9973,0.1587,1.0000,1.1560
0-CM002100.1-1091958:1092464,506,0.9949,0.1611,1.0000,1.1560
0-CM002100.1-3853704:3854416,712,1.0000,0.1560,1.0000,1.1560
0-CM002100.1-1269879:1270311,432,0.9969,0.1589,1.0000,1.1558
0-CM002100.1-4120861:4122004,1143,0.9921,0.1637,1.0000,1.1558
0-CM002100.1-2410386:2414766,4380,0.9868,0.1690,1.0000,1.1558
0-CM002100.1-4118368:4120695,2327,0.9997,0.1561,1.0000,1.1558
0-CM002100.1-3052333:3053792,1459,0.9923,0.1634,1.0000,1.1557
0-CM002100.1-258587:259150,563,0.9977,0.1578,1.0000,1.1556
0-CM002100.1-856354:865550,9196,0.9762,0.1793,1.0000,1.1555
0-CM002100.1-186148:187146,998,0.9961,0.1593,1.0000,1.1554
0-CM002100.1-2490788:2491367,579,0.9986,0.1566,1.0000,1.1553
0-CM002100.1-2021480:2021771,291,0.9991,0.1562,1.0000,1.1553
0-CM002100.1-3150292:3150894,602,1.0000,0.1552,1.0000,1.1552
0-CM002100.1-1228781:1229157,376,0.9996,0.1556,1.0000,1.1552
0-CM002100.1-1136002:1136364,362,0.9999,0.1552,1.0000,1.1552
0-CM002100.1-4361994:4362484,490,1.0000,0.1552,1.0000,1.1552
0-CM002100.1-327060:332068,5008,0.9888,0.1661,1.0000,1.1549
0-CM002100.1-218286:222052,3766,0.9920,0.1627,1.0000,1.1548
0-CM002100.1-1255319:1257612,2293,0.9934,0.1613,1.0000,1.1547
0-CM002100.1-223971:225078,1107,0.9981,0.1565,1.0000,1.1547
0-CM002100.1-263586:266002,2416,0.9931,0.1615,1.0000,1.1546
0-CM002100.1-4375357:4375599,242,0.9991,0.1545,0.9500,1.1536
0-CM002100.1-1357758:1360487,2729,0.9882,0.1662,1.0000,1.1544
0-CM002100.1-3985043:3986124,1081,0.9973,0.1571,1.0000,1.1544
0-CM002100.1-2875975:2876434,459,0.9963,0.1578,1.0000,1.1541
0-CM002100.1-581539:581866,327,0.9979,0.1563,1.0000,1.1541
0-CM002100.1-2090708:2092150,1442,0.9916,0.1625,1.0000,1.1541
0-CM002100.1-1468819:1469651,832,0.9985,0.1553,1.0000,1.1538
0-CM002100.1-1503416:1504976,1560,0.9916,0.1623,1.0000,1.1538
0-CM002100.1-808024:809014,990,0.9916,0.1622,1.0000,1.1538
0-CM002100.1-1008979:1009388,409,0.9970,0.1567,1.0000,1.1538
0-CM002100.1-2515611:2518015,2404,0.9857,0.1680,1.0000,1.1537
0-CM002100.1-1739667:1740421,754,1.0000,0.1535,1.0000,1.1535
0-CM002100.1-4113142:4116799,3657,0.9901,0.1568,1.0000,1.1469
0-CM002100.1-1793017:1794422,1405,0.9926,0.1593,1.0000,1.1519
0-CM002100.1-2789387:2790067,680,0.9997,0.1533,1.0000,1.1530
0-CM002100.1-3497160:3497882,722,0.9967,0.1553,0.9000,1.1521
0-CM002100.1-1461391:1462706,1315,0.9988,0.1538,1.0000,1.1526
0-CM002100.1-1226020:1227032,1012,0.9975,0.1549,1.0000,1.1524
0-CM002100.1-1062450:1063909,1459,0.9949,0.1574,1.0000,1.1523
0-CM002100.1-4317304:4317516,212,1.0000,0.1521,1.0000,1.1521
0-CM002100.1-3168314:3168847,533,0.9968,0.1542,0.9000,1.1510
0-CM002100.1-1354774:1355026,252,0.9999,0.1520,1.0000,1.1519
0-CM002100.1-2351686:2351934,248,0.9889,0.1629,1.0000,1.1518
1-AWPL01000064.1-42670:46379,3709,0.9910,0.1604,1.0000,1.1514
0-CM002100.1-971266:971511,245,0.9999,0.1514,1.0000,1.1514
0-CM002100.1-2068242:2069890,1648,0.9999,0.1514,1.0000,1.1513
0-CM002100.1-4317851:4318609,758,0.9948,0.1564,1.0000,1.1512
0-CM002100.1-2135928:2136530,602,0.9975,0.1536,1.0000,1.1511
0-CM002100.1-2031077:2031773,696,0.9887,0.1623,1.0000,1.1510
0-CM002100.1-4122653:4122884,231,0.9998,0.1511,1.0000,1.1509
0-CM002100.1-1675318:1675617,299,0.9959,0.1550,1.0000,1.1509
0-CM002100.1-472858:473462,604,0.9997,0.1512,1.0000,1.1508
1-AWPL01000069.1-20981:22019,1038,0.9963,0.1544,1.0000,1.1507
0-CM002100.1-2859489:2861790,2301,0.9934,0.1572,1.0000,1.1505
0-CM002100.1-3509647:3510621,974,0.9946,0.1558,1.0000,1.1504
0-CM002100.1-2917799:2920237,2438,0.9963,0.1540,1.0000,1.1503
0-CM002100.1-4330198:4330873,675,1.0000,0.1500,1.0000,1.1500
0-CM002100.1-15817:16071,254,1.0000,0.1500,1.0000,1.1500
