fasta_header,length,conservation,f_tar_hits,divergence,f_neg_hits,avg_repeats_tar,avg_pident_tar,avg_repeats_neg,avg_pident_neg,rep_ratio,n_nodes
0-NC_002655.2-850036:851722,1686,0.9911032028469751,1.0,0.003640528490203297,1.0,2.75,0.379300118623962,3.206896551724138,0.05062550278834486,0.75,17
0-NC_002655.2-63773:64035,262,0.9799618320610687,1.0,0.013819426164780206,0.1724137931034483,1.0,0.9799618320610687,1.6,0.5548346055979644,0.75,6
0-NC_002655.2-4421630:4421954,324,0.9768518518518519,1.0,0.016177096636866752,0.7931034482758621,1.25,0.876929012345679,1.391304347826087,0.29685543030953665,0.75,3
0-NC_002655.2-593720:594160,440,0.9846590909090909,1.0,0.006269592476489028,0.6206896551724138,36.75,0.30063345343680703,5.888888888888889,0.0749300558625834,0.75,4
0-NC_002655.2-5036327:5037145,818,0.9779951100244498,1.0,0.009653486215327543,1.0,4.25,0.259489608801956,3.0689655172413794,0.0611776891854457,0.75,7
0-NC_002655.2-5118657:5119003,346,0.9053468208092486,1.0,0.08142316125174408,1.0,232.75,0.12663656092584125,244.44827586206895,0.12342878486859232,0.75,3
0-NC_002655.2-599043:604714,5671,0.979677305589843,1.0,0.004213816209511185,1.0,13.0,0.08177318185253295,11.620689655172415,0.009430251094479583,0.5,60
0-NC_002655.2-4758843:4762248,3405,0.9500734214390602,1.0,0.032163653855891434,0.896551724137931,5.25,0.22408223201174743,1.7692307692307692,0.045279566248729246,0.5,32
1-NC_002695.1-5159229:5169114,9885,0.9782245827010622,1.0,0.0020128024000139536,1.0,24.25,0.04708114321908246,24.93103448275862,0.00746705529339713,0.25,98
0-NC_002655.2-3146685:3148285,1600,0.97484375,1.0,0.004913793103448276,0.5862068965517241,2.0,0.493359375,1.411764705882353,0.15262867647058825,0.5,18
1-NC_002695.1-4345900:4347552,1652,0.9340193704600485,1.0,0.021896134257326543,1.0,4.0,0.26127421307506055,2.3448275862068964,0.07100797361609752,0.5,17
0-NC_002655.2-1762191:1762406,215,0.9279069767441861,1.0,0.01780272654370489,1.0,1.25,0.8784883720930232,1.1724137931034482,0.8859663191659983,0.75,3
0-NC_002655.2-586601:587182,581,0.9380378657487092,1.0,0.007181435100005935,0.8620689655172413,49.75,0.22591409905814583,5.56,0.059242376263502074,0.75,7
0-NC_002655.2-3694167:3695195,1028,0.9297178988326849,1.0,0.009492821682543943,0.5172413793103449,1.75,0.5634727626459144,1.4,0.274935149156939,0.75,10
0-NC_002655.2-1036134:1036824,690,0.9307971014492754,1.0,0.008195902048975513,0.5517241379310345,2.0,0.5709541062801933,1.1875,0.3528532608695652,0.75,9
0-NC_002655.2-5037398:5039003,1605,0.9132398753894081,1.0,0.016414222795144484,1.0,4.75,0.22167445482866044,3.0,0.05856697819314641,0.75,15
0-NC_002655.2-741623:742043,420,0.9071428571428571,1.0,0.02167487684729064,1.0,1.5,0.8402777777777777,1.5862068965517242,0.5647235905856596,0.75,4
1-NC_002695.1-1838371:1838770,399,0.8834586466165414,1.0,0.02713680753608158,1.0,3.25,0.347953216374269,2.8620689655172415,0.3969046178665054,0.75,4
1-NC_002695.1-1815228:1815884,656,0.8730945121951219,1.0,0.02938393608074012,1.0,4.0,0.2958269817073171,3.5517241379310347,0.23070770255116343,0.75,8
0-NC_002655.2-441558:446189,4631,0.8580760095011877,1.0,0.0338423964437561,1.0,5.75,0.16493917800331104,5.137931034482759,0.024181966275913364,0.5,47
0-NC_002655.2-4987580:4988160,580,0.8866379310344827,1.0,0.004399524375743163,0.13793103448275862,1.25,0.8752155172413794,1.25,0.7297413793103448,0.75,6
0-NC_002655.2-4360471:4361336,865,0.8742774566473989,1.0,0.015068766194937213,0.7931034482758621,2.5,0.4507947976878613,1.6956521739130435,0.23752199044986178,0.75,9
0-NC_002655.2-596368:598870,2502,0.8766986410871302,1.0,0.010446814961823645,0.6206896551724138,63.25,0.08203884735150875,9.777777777777779,0.016819394000982063,0.5,24
0-NC_002655.2-501434:502212,778,0.8679305912596401,1.0,0.005495966669621487,0.9655172413793104,2.25,0.46417095115681234,1.5357142857142858,0.058659260619414864,0.75,10
0-NC_002655.2-4399372:4399638,266,0.8693609022556391,1.0,0.0025926886180969665,0.1724137931034483,1.5,0.6372180451127819,1.0,0.44285714285714284,0.75,5
0-NC_002655.2-4743393:4744767,1374,0.8557132459970888,1.0,0.008507754856196356,1.0,3.75,0.25752062105773893,2.0689655172413794,0.033029245930164465,0.75,12
0-NC_002655.2-579889:586101,6212,0.8580167417900837,1.0,0.003003086351222328,1.0,164.25,0.030065477102747137,15.413793103448276,0.005744603008850267,0.5,61
0-NC_002655.2-468302:470564,2262,0.8566534040671971,1.0,0.004100734778499345,1.0,3.5,0.2823460064839375,3.8620689655172415,0.03534863867800847,0.75,28
0-NC_002655.2-1026475:1030055,3580,0.855586592178771,1.0,0.004055095357349259,1.0,4.0,0.2262395251396648,1.896551724137931,0.031142040711487837,0.75,37
0-NC_002655.2-956254:957486,1232,0.851663961038961,1.0,0.002770935960591133,1.0,14.25,0.0811630760258649,5.413793103448276,0.020522609061710047,0.75,12
0-NC_002655.2-241422:244055,2633,0.8522597797189517,1.0,0.0017942035438794086,0.896551724137931,2.5,0.36472971262185083,2.0384615384615383,0.026954483040696482,0.75,26
1-NC_002695.1-2002816:2004929,2113,0.8330572645527686,1.0,0.005271145780635475,1.0,1.5,0.8260766682442026,2.2758620689655173,0.07316774646278375,0.5,24
