signature_id,length,conservation,divergence,fraction_nontarget_hit,score
2-CAAZ01000346.1-26440:26788,348,0.9886,0.0557,1.0000,1.0443
2-CAAZ01000385.1-9652:10057,405,0.9905,0.0536,0.9524,1.0441
2-CAAZ01000028.1-833:1109,276,0.9966,0.0474,1.0000,1.0441
12-AMEH02000044.1-17211:17580,369,0.9932,0.0508,1.0000,1.0441
3-AESO01000033.1-91772:92177,405,0.9898,0.0540,1.0000,1.0437
3-AESO01000044.1-16713:16987,274,0.9906,0.0530,1.0000,1.0436
1-CAAX01002854.1-3408:3652,244,0.9916,0.0515,1.0000,1.0431
2-CAAZ01000033.1-77198:77539,341,0.9870,0.0531,0.9524,1.0400
3-AESO01000031.1-6575:6888,313,0.9980,0.0450,1.0000,1.0430
1-CAAX01000268.1-955:1175,220,0.9974,0.0457,1.0000,1.0430
3-AESO01000084.1-46671:46908,237,0.9863,0.0567,1.0000,1.0429
0-AE006468.2-3258339:3258572,233,0.9946,0.0482,1.0000,1.0428
8-ALEJ01000040.1-86503:87014,511,0.9973,0.0456,1.0000,1.0428
4-AETV01000023.1-300154:300369,215,0.9970,0.0456,1.0000,1.0426
8-ALEJ01000029.1-227474:227682,208,0.9736,0.0689,0.5238,1.0425
2-CAAZ01000104.1-19531:19788,257,0.9943,0.0482,1.0000,1.0425
1-CAAX01002782.1-4914:5592,678,0.9934,0.0490,1.0000,1.0424
0-AE006468.2-3014205:3014443,238,0.9927,0.0496,1.0000,1.0423
8-ALEJ01000016.1-33907:34563,656,0.9917,0.0505,1.0000,1.0421
0-AE006468.2-1285044:1285254,210,0.9974,0.0447,1.0000,1.0421
2-CAAZ01000405.1-2930:3404,474,0.9925,0.0495,1.0000,1.0421
4-AETV01000029.1-41885:42144,259,0.9906,0.0513,1.0000,1.0419
1-CAAX01000614.1-520:772,252,0.9976,0.0442,1.0000,1.0418
15-ALGC01000041.1-158158:158829,671,0.9910,0.0508,0.7619,1.0418
8-ALEJ01000040.1-146903:147265,362,0.9922,0.0483,0.9048,1.0404
0-AE006468.2-4716242:4716732,490,0.9967,0.0449,0.6190,1.0416
1-CAAX01000151.1-1365:1615,250,0.9980,0.0434,1.0000,1.0414
1-CAAX01000533.1-5270:5626,356,0.9907,0.0507,1.0000,1.0414
3-AESO01000056.1-21726:22015,289,0.9842,0.0572,1.0000,1.0414
1-CAAX01001249.1-1841:2211,370,0.9925,0.0488,1.0000,1.0413
2-CAAZ01000142.1-47932:48155,223,0.9970,0.0442,1.0000,1.0412
1-CAAX01000174.1-709:1066,357,0.9844,0.0568,1.0000,1.0412
3-AESO01000080.1-116513:116742,229,0.9938,0.0472,0.8095,1.0410
13-AMEC02000025.1-117566:117820,254,0.9940,0.0471,1.0000,1.0410
3-AESO01000034.1-47491:47798,307,0.9912,0.0498,1.0000,1.0409
2-CAAZ01000053.1-4797:5270,473,0.9832,0.0578,1.0000,1.0410
1-CAAX01000704.1-19395:19639,244,0.9896,0.0513,1.0000,1.0409
3-AESO01000031.1-116095:116349,254,0.9963,0.0446,1.0000,1.0409
8-ALEJ01000019.1-201644:202332,688,0.9963,0.0445,1.0000,1.0408
1-CAAX01000260.1-4650:5074,424,0.9777,0.0586,0.5238,1.0363
12-AMEH02000121.1-5681:6150,469,0.9841,0.0565,0.5238,1.0406
1-CAAX01000503.1-2096:2348,252,0.9912,0.0493,1.0000,1.0405
1-CAAX01001066.1-59:366,307,0.9944,0.0459,1.0000,1.0403
2-CAAZ01000096.1-14344:14686,342,0.9971,0.0432,1.0000,1.0403
12-AMEH02000055.1-13430:13716,286,0.9657,0.0037,0.1429,0.9694
1-CAAX01001035.1-1009:1314,305,0.9852,0.0548,1.0000,1.0400
2-CAAZ01000349.1-19664:19998,334,0.9939,0.0462,1.0000,1.0401
11-AMBX01000029.1-1796:2011,215,0.9923,0.0476,1.0000,1.0399
2-CAAZ01000036.1-18264:18948,684,0.9922,0.0477,1.0000,1.0399
3-AESO01000060.1-76568:77080,512,0.9933,0.0464,1.0000,1.0397
12-AMEH02000042.1-5575:6721,1146,0.9898,0.0498,1.0000,1.0396
0-AE006468.2-4105824:4106343,519,0.9940,0.0455,1.0000,1.0395
9-ALFB01000039.1-75082:75300,218,0.9980,0.0415,1.0000,1.0395
1-CAAX01000025.1-4507:4850,343,0.9976,0.0419,1.0000,1.0395
8-ALEJ01000012.1-34219:34467,248,0.9945,0.0449,1.0000,1.0394
2-CAAZ01000075.1-20591:20889,298,0.9905,0.0489,0.8095,1.0394
1-CAAX01001177.1-263:482,219,0.9959,0.0433,0.8095,1.0392
2-CAAZ01000329.1-37782:38491,709,0.9927,0.0465,1.0000,1.0391
1-CAAX01000776.1-797:1119,322,0.9961,0.0430,1.0000,1.0391
13-AMEC02000025.1-58354:58638,284,0.9968,0.0423,1.0000,1.0391
11-AMBX01000057.1-38406:38789,383,0.9856,0.0533,0.5238,1.0389
1-CAAX01000307.1-537:891,354,0.9916,0.0472,0.9524,1.0388
0-AE006468.2-3390876:3391232,356,0.9959,0.0429,1.0000,1.0388
1-CAAX01000160.1-2968:3192,224,0.9926,0.0461,1.0000,1.0387
3-AESO01000033.1-56568:57191,623,0.9962,0.0425,1.0000,1.0386
3-AESO01000084.1-11552:11844,292,0.9915,0.0444,0.8095,1.0359
1-CAAX01000198.1-7049:7306,257,0.9877,0.0504,1.0000,1.0381
9-ALFB01000007.1-68761:69572,811,0.9923,0.0460,0.5714,1.0383
2-CAAZ01000343.1-12685:13034,349,0.9943,0.0439,1.0000,1.0382
2-CAAZ01000359.1-6222:6644,422,0.9926,0.0456,0.3333,1.0382
8-ALEJ01000040.1-138686:139013,327,0.9905,0.0472,1.0000,1.0377
1-CAAX01000990.1-95:412,317,0.9972,0.0403,1.0000,1.0374
13-AMEC02000053.1-233641:234073,432,0.9783,0.0591,0.3333,1.0374
2-CAAZ01000343.1-7462:7742,280,0.9977,0.0395,1.0000,1.0372
4-AETV01000033.1-2882:3212,330,0.9911,0.0460,1.0000,1.0371
9-ALFB01000017.1-125353:125605,252,0.9955,0.0416,1.0000,1.0371
1-CAAX01000331.1-1243:1478,235,0.9901,0.0468,1.0000,1.0369
0-AE006468.2-4144928:4145258,330,0.9931,0.0437,1.0000,1.0368
3-AESO01000056.1-6290:6535,245,0.9946,0.0422,1.0000,1.0367
9-ALFB01000007.1-69950:70181,231,0.9924,0.0441,0.5714,1.0365
0-AE006468.2-4162296:4162565,269,0.9955,0.0407,1.0000,1.0362
1-CAAX01001415.1-93:338,245,0.9985,0.0375,1.0000,1.0360
2-CAAZ01000096.1-4074:4432,358,0.9955,0.0404,1.0000,1.0360
1-CAAX01000429.1-1635:2006,371,0.9902,0.0453,1.0000,1.0355
1-CAAX01001810.1-341:648,307,0.9867,0.0487,0.8095,1.0354
2-CAAZ01000072.1-5556:5812,256,0.9878,0.0476,1.0000,1.0354
8-ALEJ01000019.1-229683:229919,236,0.9961,0.0391,1.0000,1.0352
1-CAAX01000174.1-7087:7358,271,0.9932,0.0420,1.0000,1.0352
13-AMEC02000056.1-214889:217080,2191,0.9916,0.0436,1.0000,1.0352
3-AESO01000083.1-10246:10629,383,0.9905,0.0446,0.7143,1.0352
8-ALEJ01000040.1-116988:117330,342,0.9968,0.0382,1.0000,1.0350
1-CAAX01000207.1-9420:9687,267,0.9922,0.0426,1.0000,1.0349
3-AESO01000067.1-19068:19299,231,0.9923,0.0425,1.0000,1.0348
15-ALGC01000041.1-30380:30725,345,0.9969,0.0378,1.0000,1.0347
11-AMBX01000040.1-157668:157926,258,0.9978,0.0367,1.0000,1.0345
2-CAAZ01000333.1-10128:10369,241,0.9915,0.0429,1.0000,1.0344
2-CAAZ01000339.1-31770:32076,306,0.9954,0.0389,1.0000,1.0343
2-CAAZ01000412.1-5140:5441,301,0.9930,0.0411,1.0000,1.0342
9-ALFB01000007.1-68189:68550,361,0.9961,0.0343,0.5714,1.0304
3-AESO01000060.1-54740:55021,281,0.9907,0.0434,1.0000,1.0341
0-AE006468.2-3375204:3375432,228,0.9956,0.0384,1.0000,1.0340
2-CAAZ01000327.1-24844:25360,516,0.9714,0.0625,0.4286,1.0339
8-ALEJ01000016.1-265891:266122,231,0.9882,0.0454,1.0000,1.0336
1-CAAX01000704.1-4437:4671,234,0.9929,0.0407,0.9524,1.0336
1-CAAX01002797.1-2585:2937,352,0.9892,0.0444,1.0000,1.0335
1-CAAX01000982.1-1874:2109,235,0.9857,0.0476,1.0000,1.0334
2-CAAZ01000072.1-7050:7255,205,0.9977,0.0355,1.0000,1.0333
6-AHHV01000023.1-231117:231481,364,0.9854,0.0477,1.0000,1.0331
1-CAAX01002997.1-4316:4721,405,0.9943,0.0384,1.0000,1.0328
3-AESO01000033.1-116166:116408,242,0.9801,0.0525,1.0000,1.0326
2-CAAZ01000346.1-8699:9383,684,0.9895,0.0431,0.9524,1.0326
0-AE006468.2-4152950:4153175,225,0.9968,0.0358,1.0000,1.0326
1-CAAX01000708.1-2462:2706,244,0.9920,0.0406,1.0000,1.0326
2-CAAZ01000033.1-31512:31735,223,0.9808,0.0515,1.0000,1.0323
35-AYEH01000043.1-12758:13181,423,0.9917,0.0405,1.0000,1.0323
3-AESO01000063.1-40688:41114,426,0.9900,0.0421,1.0000,1.0321
8-ALEJ01000020.1-46588:46944,356,0.9916,0.0099,0.1429,1.0015
0-AE006468.2-4143624:4143931,307,0.9918,0.0399,1.0000,1.0317
1-CAAX01000701.1-6885:7123,238,0.9952,0.0364,1.0000,1.0316
0-AE006468.2-3290191:3290538,347,0.9861,0.0449,0.8571,1.0310
0-AE006468.2-3408494:3408858,364,0.9939,0.0374,1.0000,1.0313
13-AMEC02000053.1-361489:361846,357,0.9942,0.0371,1.0000,1.0312
3-AESO01000056.1-7702:7948,246,0.9921,0.0391,1.0000,1.0312
3-AESO01000081.1-11851:12210,359,0.9811,0.0499,1.0000,1.0310
0-AE006468.2-4180152:4180357,205,0.9969,0.0334,1.0000,1.0304
1-CAAX01000267.1-2915:3168,253,0.9928,0.0375,1.0000,1.0303
1-CAAX01002776.1-8755:9046,291,0.9817,0.0473,0.8095,1.0290
8-ALEJ01000012.1-79743:80215,472,0.9925,0.0374,1.0000,1.0300
3-AESO01000056.1-91710:92070,360,0.9880,0.0392,0.8095,1.0271
1-CAAX01000680.1-4647:4890,243,0.8939,0.1092,0.5238,1.0030
2-CAAZ01000033.1-21418:21662,244,0.9817,0.0476,1.0000,1.0293
2-CAAZ01000340.1-3567:3798,231,0.9899,0.0394,0.3810,1.0292
2-CAAZ01000117.1-42445:42761,316,0.9977,0.0313,0.5714,1.0290
0-AE006468.2-427106:428270,1164,0.9907,0.0383,0.8095,1.0290
1-CAAX01000803.1-478:868,390,0.9968,0.0321,1.0000,1.0289
0-AE006468.2-3181623:3181963,340,0.9782,0.0507,0.8095,1.0289
15-ALGC01000041.1-123919:124391,472,0.9892,0.0393,1.0000,1.0286
0-AE006468.2-4458426:4458664,238,0.9971,0.0310,1.0000,1.0281
0-AE006468.2-4714456:4715536,1080,0.9929,0.0345,1.0000,1.0274
11-AMBX01000040.1-143799:144500,701,0.9915,0.0230,0.2857,1.0144
0-AE006468.2-3598136:3598382,246,0.9752,0.0521,1.0000,1.0273
12-AMEH02000167.1-2483:2752,269,0.9614,0.0659,1.0000,1.0272
1-CAAX01000448.1-1563:1880,317,0.9950,0.0320,1.0000,1.0270
1-CAAX01000074.1-476:876,400,0.9863,0.0406,1.0000,1.0269
11-AMBX01000040.1-142250:142569,319,0.9884,0.0337,0.2381,1.0221
1-CAAX01000673.1-7524:8030,506,0.9826,0.0439,1.0000,1.0265
6-AHHV01000023.1-227961:228210,249,0.9989,0.0273,1.0000,1.0263
3-AESO01000033.1-114300:115036,736,0.9903,0.0327,0.7143,1.0230
4-AETV01000023.1-185742:185967,225,0.9981,0.0273,1.0000,1.0254
2-CAAZ01000111.1-10081:10342,261,0.9948,0.0305,1.0000,1.0253
6-AHHV01000008.1-542319:542612,293,0.9842,0.0408,1.0000,1.0250
1-CAAX01000060.1-1844:2071,227,0.9905,0.0338,0.6667,1.0243
3-AESO01000080.1-171661:171906,245,0.9915,0.0323,1.0000,1.0238
11-AMBX01000047.1-94605:95385,780,0.9938,0.0300,1.0000,1.0238
1-CAAX01001035.1-4566:4906,340,0.9853,0.0385,0.5238,1.0238
14-ALFV01000026.1-76616:76899,283,0.9909,0.0325,1.0000,1.0233
1-CAAX01000833.1-544:889,345,0.9938,0.0290,1.0000,1.0228
12-AMEH02000341.1-2755:5197,2442,0.9897,0.0329,1.0000,1.0225
1-CAAX01000462.1-2496:2733,237,0.9865,0.0356,0.5714,1.0220
3-AESO01000040.1-15004:15261,257,0.9622,0.0593,0.6667,1.0215
2-CAAZ01000327.1-25344:25685,341,0.9788,0.0426,0.4286,1.0214
8-ALEJ01000034.1-59086:59460,374,0.9887,0.0311,0.4762,1.0198
3-AESO01000063.1-8992:9200,208,0.9977,0.0066,0.2857,1.0043
12-AMEH02000389.1-6703:7888,1185,0.9936,0.0266,1.0000,1.0203
1-CAAX01000870.1-1548:1865,317,0.9950,0.0242,1.0000,1.0191
0-AE006468.2-4846237:4846497,260,0.9954,0.0223,0.2381,1.0177
12-AMEH02000218.1-12650:12997,347,0.9924,0.0000,0.0000,0.9924
0-AE006468.2-380215:380440,225,0.9903,0.0262,0.2857,1.0166
11-AMBX01000040.1-142764:143273,509,0.9874,0.0251,0.2857,1.0125
11-AMBX01000023.1-103631:104146,515,0.9957,0.0195,0.3810,1.0152
13-AMEC02000074.1-52144:52416,272,0.9486,0.0662,0.7143,1.0148
3-AESO01000043.1-31545:31789,244,0.9990,0.0150,1.0000,1.0140
2-CAAZ01000115.1-9376:9584,208,0.9968,0.0153,0.5238,1.0122
12-AMEH02000050.1-488:1370,882,0.9944,0.0186,0.2381,1.0129
12-AMEH02000081.1-147:1259,1112,0.9902,0.0225,0.3810,1.0127
1-CAAX01000331.1-6031:6296,265,0.9968,0.0155,0.2381,1.0123
12-AMEH02000007.1-2964:4369,1405,0.9908,0.0210,1.0000,1.0118
1-CAAX01000035.1-1078:1788,710,0.9921,0.0186,1.0000,1.0107
1-CAAX01002837.1-8635:8992,357,0.9906,0.0196,0.6667,1.0102
2-CAAZ01000339.1-10698:10947,249,0.9930,0.0159,0.4286,1.0089
0-AE006468.2-3430733:3431091,358,0.9932,0.0166,0.1905,1.0099
0-AE006468.2-3430123:3430463,340,0.9929,0.0165,0.1905,1.0094
13-AMEC02000131.1-46813:48413,1600,0.9781,0.0307,1.0000,1.0087
1-CAAX01000153.1-2229:2599,370,0.9857,0.0230,0.4762,1.0087
2-CAAZ01000074.1-44206:44887,681,0.9679,0.0399,0.1905,1.0078
2-CAAZ01000033.1-12921:13328,407,0.9880,0.0194,0.2857,1.0074
4-AETV01000023.1-197359:197782,423,0.9775,0.0295,1.0000,1.0070
1-CAAX01001423.1-3690:3911,221,0.9964,0.0099,0.5238,1.0063
1-CAAX01000401.1-6795:7170,375,0.9789,0.0267,0.2857,1.0056
0-AE006468.2-379697:380109,412,0.9892,0.0146,0.2857,1.0038
3-AESO01000031.1-19577:19851,274,0.9924,0.0106,0.1429,1.0030
0-AE006468.2-4652794:4653581,787,0.9956,0.0065,0.1905,1.0022
1-CAAX01001423.1-2091:2383,292,0.9824,0.0202,0.5238,1.0027
1-CAAX01000153.1-1536:1899,363,0.9910,0.0102,0.9524,1.0013
3-AESO01000046.1-61400:62141,741,0.9831,0.0181,0.2857,1.0012
8-ALEJ01000012.1-20526:21869,1343,0.9883,0.0125,0.4762,1.0008
13-AMEC02000053.1-234073:234476,403,0.9775,0.0230,0.3333,1.0005
3-AESO01000072.1-85894:86325,431,0.9876,0.0122,0.3333,0.9997
3-AESO01000076.1-11915:12160,245,0.9839,0.0161,0.2381,1.0000
12-AMEH02000174.1-6741:7566,825,0.9271,0.0723,0.5714,0.9993
0-AE006468.2-842712:842937,225,0.9941,0.0055,0.0952,0.9996
2-CAAZ01000142.1-21749:22014,265,0.9906,0.0086,0.0952,0.9992
1-CAAX01000401.1-6039:6294,255,0.9721,0.0245,0.2857,0.9965
1-CAAX01000709.1-1360:1681,321,0.9472,0.0460,0.8095,0.9932
9-ALFB01000027.1-97816:98154,338,0.9387,0.0000,0.0000,0.9387
13-AMEC02000139.1-140449:140796,347,0.9935,0.0044,0.0952,0.9979
12-AMEH02000055.1-5537:5795,258,0.9896,0.0081,0.0476,0.9977
1-CAAX01001380.1-644:950,306,0.9658,0.0313,1.0000,0.9971
12-AMEH02000055.1-5951:6378,427,0.9913,0.0030,0.0952,0.9943
12-AMEH02000341.1-15006:17549,2543,0.9888,0.0075,1.0000,0.9963
0-AE006468.2-359530:360209,679,0.9918,0.0043,0.0952,0.9962
0-AE006468.2-841822:842195,373,0.9916,0.0042,0.0952,0.9958
1-CAAX01000035.1-1809:2164,355,0.9904,0.0048,0.1429,0.9952
15-ALGC01000041.1-152036:152845,809,0.9916,0.0034,0.1429,0.9949
1-CAAX01000820.1-3378:3689,311,0.9814,0.0135,0.3333,0.9949
1-CAAX01000321.1-11630:11856,226,0.9857,0.0091,0.2857,0.9947
3-AESO01000046.1-83912:84432,520,0.9857,0.0033,0.0952,0.9890
4-AETV01000023.1-239746:240547,801,0.9931,0.0000,0.0000,0.9931
4-AETV01000033.1-112772:113218,446,0.9891,0.0000,0.0000,0.9891
4-AETV01000024.1-61640:62335,695,0.9787,0.0134,0.1905,0.9922
12-AMEH02000275.1-25031:26068,1037,0.9772,0.0150,1.0000,0.9922
3-AESO01000060.1-132893:133383,490,0.9585,0.0331,0.4286,0.9917
9-ALFB01000007.1-3417:4378,961,0.9916,0.0000,0.0000,0.9916
9-ALFB01000007.1-11633:11919,286,0.9915,0.0000,0.0000,0.9915
1-CAAX01002804.1-1410:1959,549,0.9913,0.0000,0.0000,0.9913
4-AETV01000023.1-223322:223564,242,0.9826,0.0087,0.0476,0.9913
0-AE006468.2-4653755:4654078,323,0.9861,0.0052,0.1905,0.9912
1-CAAX01000100.1-3254:3506,252,0.9909,0.0000,0.0000,0.9909
0-AE006468.2-3429568:3430031,463,0.9746,0.0163,0.1905,0.9908
47-JABZ01000022.1-142339:143539,1200,0.9899,0.0003,1.0000,0.9902
12-AMEH02000055.1-10268:10577,309,0.9901,0.0000,0.0476,0.9901
3-AESO01000033.1-108406:108937,531,0.9774,0.0122,0.1905,0.9895
12-AMEH02000119.1-27910:28682,772,0.9885,0.0006,0.0476,0.9891
47-JABZ01000022.1-144062:145443,1381,0.9885,0.0000,0.0000,0.9885
12-AMEH02000321.1-7868:10119,2251,0.9749,0.0127,1.0000,0.9876
1-CAAX01000248.1-1691:2202,511,0.9838,0.0037,0.0476,0.9876
47-JABZ01000020.1-3971:5944,1973,0.9846,0.0000,0.0000,0.9846
2-CAAZ01000094.1-15483:15712,229,0.9830,0.0010,0.0476,0.9840
1-CAAX01000538.1-9586:9854,268,0.9834,0.0000,0.0000,0.9834
1-CAAX01000605.1-9608:9851,243,0.9833,0.0000,0.0000,0.9833
14-ALFV01000028.1-23246:23944,698,0.9810,0.0000,0.0000,0.9810
9-ALFB01000007.1-73610:74252,642,0.9780,0.0036,0.0476,0.9816
26-CATV01000026.1-68204:69093,889,0.9759,0.0000,0.0000,0.9759
8-ALEJ01000019.1-305275:305833,558,0.9552,0.0238,0.9524,0.9790
4-AETV01000029.1-34414:34797,383,0.9262,0.0532,1.0000,0.9794
1-CAAX01001257.1-223:790,567,0.9559,0.0212,0.3810,0.9770
8-ALEJ01000015.1-260225:261615,1390,0.9775,0.0000,0.0000,0.9775
1-CAAX01002866.1-1093:1597,504,0.9733,0.0038,0.0476,0.9771
7-CP010284.2-3337033:3338516,1483,0.9610,0.0126,0.9524,0.9735
1-CAAX01002984.1-4274:4580,306,0.9707,0.0000,0.0000,0.9707
6-AHHV01000005.1-100727:101046,319,0.9560,0.0143,1.0000,0.9704
8-ALEJ01000049.1-161715:162908,1193,0.9643,0.0014,0.2857,0.9657
3-AESO01000028.1-57898:58143,245,0.9339,0.0356,1.0000,0.9694
1-CAAX01000739.1-2541:2865,324,0.9600,0.0004,0.0476,0.9604
0-AE006468.2-3357673:3357891,218,0.9658,0.0028,0.0952,0.9686
2-CAAZ01000020.1-47943:48162,219,0.9361,0.0320,0.2381,0.9680
4-AETV01000026.1-110868:111469,601,0.9645,0.0000,0.0000,0.9645
8-ALEJ01000025.1-19916:20140,224,0.9585,0.0077,0.1905,0.9662
2-CAAZ01000020.1-70429:70819,390,0.9217,0.0427,0.2381,0.9645
3-AESO01000035.1-78075:78771,696,0.9628,0.0014,0.0952,0.9643
2-CAAZ01000339.1-46293:47053,760,0.9296,0.0341,1.0000,0.9637
1-CAAX01000705.1-4620:4977,357,0.9545,0.0000,0.0000,0.9545
2-CAAZ01000058.1-30813:31282,469,0.9545,0.0000,0.0000,0.9545
12-AMEH02000055.1-11930:12667,737,0.9539,0.0005,0.0476,0.9545
2-CAAZ01000020.1-69100:70191,1091,0.9226,0.0272,0.2381,0.9499
1-CAAX01000247.1-2011:2280,269,0.9374,0.0096,0.0476,0.9469
12-AMEH02000389.1-21760:22075,315,0.8989,0.0460,0.1905,0.9448
36-CP150071.1-1095643:1102532,6889,0.9398,0.0033,1.0000,0.9431
1-CAAX01002873.1-582:3169,2587,0.9417,0.0000,0.0000,0.9417
1-CAAX01000625.1-2805:5174,2369,0.9234,0.0143,0.2857,0.9377
47-JABZ01000004.1-52522:53388,866,0.9221,0.0128,0.1905,0.9348
1-CAAX01000559.1-2678:3114,436,0.9120,0.0221,0.4286,0.9340
1-CAAX01000186.1-742:1032,290,0.9298,0.0000,0.0000,0.9298
1-CAAX01000184.1-593:892,299,0.9256,0.0000,0.0000,0.9256
11-AMBX01000047.1-19994:20754,760,0.9219,0.0017,0.1429,0.9236
13-AMEC02000053.1-206737:207048,311,0.9176,0.0035,0.1905,0.9212
4-AETV01000023.1-175399:175968,569,0.8879,0.0310,1.0000,0.9190
1-CAAX01000301.1-7347:7668,321,0.9073,0.0104,0.0952,0.9177
1-CAAX01000307.1-4344:4598,254,0.9083,0.0000,0.0000,0.9083
0-AE006468.2-1095772:1096091,319,0.9079,0.0000,0.0000,0.9079
11-AMBX01000042.1-47358:49495,2137,0.9069,0.0000,0.0000,0.9069
2-CAAZ01000117.1-32720:33259,539,0.9038,0.0007,0.0952,0.9045
0-AE006468.2-349306:349952,646,0.8558,0.0400,0.9048,0.8957
2-CAAZ01000020.1-82916:83712,796,0.8733,0.0039,0.1905,0.8771
2-CAAZ01000020.1-74795:75166,371,0.8786,0.0013,0.0476,0.8799
2-CAAZ01000020.1-72979:73308,329,0.8775,0.0012,0.0476,0.8786
2-CAAZ01000020.1-75662:75910,248,0.8783,0.0008,0.0476,0.8790
2-CAAZ01000020.1-78617:79434,817,0.8718,0.0011,0.0476,0.8730
12-AMEH02000032.1-7676:7893,217,0.8683,0.0018,0.0476,0.8701
13-AMEC02000114.1-17195:18804,1609,0.8077,0.0294,1.0000,0.8371
