marker,length,identity,coverage,found
0-CAAX01002854.1-1223:1506,283,0.0,0.0,0
14-CITO01000007.1-39282:39960,678,0.0,0.0,0
1-ALEJ01000016.1-33907:34563,656,0.0,0.0,0
2-ALFV01000016.1-23095:23443,348,0.0,0.0,0
0-CAAX01002426.1-140:368,228,0.0,0.0,0
0-CAAX01002017.1-2946:3436,490,0.0,0.0,0
4-CARZ01000021.1-54078:54352,274,0.0,0.0,0
0-CAAX01000833.1-3248:3494,246,0.0,0.0,0
0-CAAX01000250.1-6045:6289,244,0.0,0.0,0
0-CAAX01001327.1-799:1278,479,0.0,0.0,0
0-CAAX01001132.1-2546:2851,305,0.0,0.0,0
0-CAAX01001608.1-812:1069,257,0.0,0.0,0
7-APAF01000299.1-2173:2401,228,0.0,0.0,0
0-CAAX01000762.1-9156:9390,234,0.0,0.0,0
0-CAAX01000776.1-797:1358,561,0.0,0.0,0
0-CAAX01000437.1-4942:5285,343,0.0,0.0,0
1-ALEJ01000034.1-52624:53050,426,0.0,0.0,0
0-CAAX01001607.1-769:1251,482,0.0,0.0,0
0-CAAX01001589.1-954:1271,317,0.0,0.0,0
0-CAAX01000174.1-7087:7358,271,0.0,0.0,0
1-ALEJ01000029.1-101678:102115,437,0.0,0.0,0
0-CAAX01001177.1-263:482,219,0.0,0.0,0
6-APAA01000028.1-31134:32222,1088,91.1,32.0,0
2-ALFV01000015.1-29622:29934,312,0.0,0.0,0
4-CARZ01000037.1-31828:32176,348,0.0,0.0,0
5-AOZN01000042.1-45784:46015,231,0.0,0.0,0
0-CAAX01000153.1-2229:2512,283,0.0,0.0,0
0-CAAX01000331.1-1189:1478,289,0.0,0.0,0
5-AOZN01000042.1-239820:240067,247,0.0,0.0,0
2-ALFV01000005.1-48499:48760,261,0.0,0.0,0
0-CAAX01000189.1-1106:1414,308,0.0,0.0,0
0-CAAX01001060.1-1641:1868,227,0.0,0.0,0
1-ALEJ01000019.1-353366:353798,432,0.0,0.0,0
1-ALEJ01000005.1-21886:22128,242,0.0,0.0,0
1-ALEJ01000016.1-79839:80084,245,0.0,0.0,0
5-AOZN01000008.1-39045:39521,476,0.0,0.0,0
0-CAAX01000161.1-685:979,294,0.0,0.0,0
7-APAF01000066.1-2304:2514,210,0.0,0.0,0
1-ALEJ01000012.1-42313:42559,246,0.0,0.0,0
4-CARZ01000015.1-1209:1485,276,0.0,0.0,0
1-ALEJ01000040.1-116988:117330,342,0.0,0.0,0
4-CARZ01000211.1-2645:3011,366,0.0,0.0,0
0-CAAX01001553.1-1410:1877,467,0.0,0.0,0
0-CAAX01000711.1-4314:4618,304,0.0,0.0,0
2-ALFV01000015.1-339439:340025,586,0.0,0.0,0
1-ALEJ01000012.1-129441:129895,454,0.0,0.0,0
7-APAF01000034.1-1799:2039,240,0.0,0.0,0
5-AOZN01000042.1-197969:198376,407,0.0,0.0,0
0-CAAX01000909.1-595:851,256,0.0,0.0,0
1-ALEJ01000016.1-117164:117402,238,0.0,0.0,0
0-CAAX01000519.1-980:1309,329,0.0,0.0,0
0-CAAX01000227.1-285:710,425,0.0,0.0,0
2-ALFV01000015.1-371428:371916,488,0.0,0.0,0
5-AOZN01000045.1-222258:222681,423,0.0,0.0,0
0-CAAX01000091.1-384:699,315,0.0,0.0,0
1-ALEJ01000028.1-38289:38514,225,0.0,0.0,0
2-ALFV01000024.1-643274:643786,512,0.0,0.0,0
1-ALEJ01000019.1-352348:352628,280,0.0,0.0,0
1-ALEJ01000040.1-138686:138915,229,0.0,0.0,0
2-ALFV01000005.1-34460:34712,252,0.0,0.0,0
0-CAAX01000576.1-1365:1628,263,0.0,0.0,0
2-ALFV01000015.1-182876:183117,241,0.0,0.0,0
0-CAAX01001075.1-27:355,328,0.0,0.0,0
4-CARZ01000046.1-94143:94524,381,0.0,0.0,0
5-AOZN01000034.1-267727:268022,295,0.0,0.0,0
3-AHUN01000096.1-15792:16046,254,0.0,0.0,0
0-CAAX01000060.1-1844:2071,227,0.0,0.0,0
1-ALEJ01000016.1-265867:266122,255,0.0,0.0,0
0-CAAX01002017.1-6558:6842,284,0.0,0.0,0
1-ALEJ01000012.1-69355:69629,274,0.0,0.0,0
2-ALFV01000024.1-625876:626157,281,0.0,0.0,0
0-CAAX01002997.1-4316:4721,405,0.0,0.0,0
1-ALEJ01000016.1-290694:290995,301,0.0,0.0,0
0-CAAX01000208.1-6373:6713,340,0.0,0.0,0
9-JWRG01000006.1-657165:657458,293,0.0,0.0,0
0-CAAX01000667.1-8573:8940,367,0.0,0.0,0
0-CAAX01000673.1-7524:7895,371,0.0,0.0,0
0-CAAX01000285.1-3382:3603,221,0.0,0.0,0
2-ALFV01000024.1-696123:696467,344,0.0,0.0,0
4-CARZ01000076.1-58896:59299,403,0.0,0.0,0
0-CAAX01000974.1-5011:5283,272,0.0,0.0,0
1-ALEJ01000028.1-86574:86964,390,0.0,0.0,0
4-CARZ01000071.1-15929:16230,301,0.0,0.0,0
1-ALEJ01000033.1-285633:286033,400,0.0,0.0,0
0-CAAX01002813.1-10196:10976,780,0.0,0.0,0
3-AHUN01000162.1-10801:11076,275,0.0,0.0,0
1-ALEJ01000006.1-15358:15563,205,0.0,0.0,0
0-CAAX01000399.1-1087:1337,250,0.0,0.0,0
0-CAAX01000327.1-6091:6702,611,0.0,0.0,0
4-CARZ01000037.1-142711:143025,314,0.0,0.0,0
3-AHUN01000149.1-12590:12798,208,0.0,0.0,0
1-ALEJ01000012.1-79743:80041,298,0.0,0.0,0
9-JWRG01000018.1-38183:38512,329,0.0,0.0,0
0-CAAX01000704.1-4437:4671,234,0.0,0.0,0
1-ALEJ01000001.1-49721:49951,230,0.0,0.0,0
1-ALEJ01000040.1-146903:147594,691,0.0,0.0,0
11-CCLN01000001.1-964808:965043,235,0.0,0.0,0
0-CAAX01000667.1-4501:4891,390,0.0,0.0,0
2-ALFV01000024.1-656354:656638,284,0.0,0.0,0
5-AOZN01000042.1-23936:24408,472,0.0,0.0,0
9-JWRG01000001.1-5554:5918,364,0.0,0.0,0
0-CAAX01001321.1-748:957,209,0.0,0.0,0
0-CAAX01001035.1-4566:4906,340,0.0,0.0,0
0-CAAX01000025.1-4521:4850,329,0.0,0.0,0
0-CAAX01000518.1-3284:3506,222,0.0,0.0,0
1-ALEJ01000015.1-138421:138778,357,0.0,0.0,0
0-CAAX01000616.1-2490:2836,346,0.0,0.0,0
1-ALEJ01000007.1-121980:122662,682,0.0,0.0,0
3-AHUN01000100.1-8548:8888,340,0.0,0.0,0
3-AHUN01000006.1-9389:9597,208,0.0,0.0,0
1-ALEJ01000012.1-155200:155570,370,0.0,0.0,0
1-ALEJ01000016.1-157756:158005,249,0.0,0.0,0
0-CAAX01002822.1-753:1198,445,0.0,0.0,0
14-CITO01000002.1-200928:201745,817,95.8,35.1,0
30-MYSF01000006.1-214902:217093,2191,95.7,46.9,0
1-ALEJ01000029.1-9891:10143,252,0.0,0.0,0
0-CAAX01001380.1-644:1108,464,0.0,0.0,0
1-ALEJ01000030.1-36667:37478,811,0.0,0.0,0
0-CAAX01002835.1-3823:4073,250,0.0,0.0,0
4-CARZ01000108.1-29953:30222,269,0.0,0.0,0
4-CARZ01000054.1-13958:14343,385,0.0,0.0,0
1-ALEJ01000001.1-58:341,283,0.0,0.0,0
0-CAAX01002837.1-8635:8992,357,0.0,0.0,0
0-CAAX01000321.1-9317:9728,411,0.0,0.0,0
1-ALEJ01000029.1-86192:86499,307,0.0,0.0,0
0-CAAX01002813.1-6333:6639,306,0.0,0.0,0
15-CJJS01000017.1-7802:9970,2168,0.0,0.0,0
0-CAAX01002017.1-3893:5222,1329,0.0,0.0,0
0-CAAX01002793.1-1330:1578,248,0.0,0.0,0
0-CAAX01000327.1-7184:7428,244,0.0,0.0,0
0-CAAX01000708.1-2462:2802,340,0.0,0.0,0
1-ALEJ01000015.1-260225:261867,1642,93.0,60.2,0
0-CAAX01000833.1-544:889,345,0.0,0.0,0
2-ALFV01000015.1-62984:63685,701,0.0,0.0,0
9-JWRG01000001.1-58485:59294,809,0.0,0.0,0
2-ALFV01000028.1-84424:84777,353,0.0,0.0,0
0-CAAX01000321.1-11630:11856,226,0.0,0.0,0
3-AHUN01000096.1-14289:14549,260,0.0,0.0,0
0-CAAX01002838.1-2144:2571,427,0.0,0.0,0
0-CAAX01000153.1-1677:1899,222,0.0,0.0,0
2-ALFV01000015.1-385912:386737,825,0.0,0.0,0
21-CTAO01000002.1-2793:5052,2259,96.2,37.2,0
1-ALEJ01000049.1-348100:348722,622,0.0,0.0,0
2-ALFV01000015.1-302518:303682,1164,0.0,0.0,0
3-AHUN01000096.1-9675:9906,231,0.0,0.0,0
4-CARZ01000087.1-10758:10998,240,0.0,0.0,0
0-CAAX01000076.1-50:381,331,0.0,0.0,0
0-CAAX01000462.1-2496:2835,339,0.0,0.0,0
1-ALEJ01000029.1-393902:394167,265,0.0,0.0,0
5-AOZN01000044.1-138668:139038,370,0.0,0.0,0
5-AOZN01000001.1-390205:391122,917,0.0,0.0,0
3-AHUN01000096.1-10586:10968,382,0.0,0.0,0
3-AHUN01000096.1-11548:11790,242,0.0,0.0,0
2-ALFV01000013.1-99001:99516,515,0.0,0.0,0
0-CAAX01000326.1-4550:4814,264,0.0,0.0,0
0-CAAX01000035.1-1078:2164,1086,0.0,0.0,0
2-ALFV01000013.1-226049:226291,242,0.0,0.0,0
15-CJJS01000016.1-98398:100022,1624,0.0,0.0,0
1-ALEJ01000012.1-21139:21869,730,0.0,0.0,0
0-CAAX01000331.1-6031:6296,265,0.0,0.0,0
16-CJDE01000014.1-77264:77974,710,96.6,41.0,0
1-ALEJ01000040.1-140243:140542,299,0.0,0.0,0
22-CTQJ01000031.1-15764:17884,2120,0.0,0.0,0
11-CCLN01000001.1-542311:543287,976,0.0,0.0,0
1-ALEJ01000040.1-65438:65869,431,0.0,0.0,0
21-CTAO01000008.1-194454:196614,2160,0.0,0.0,0
0-CAAX01002008.1-387:727,340,0.0,0.0,0
0-CAAX01000294.1-3191:3873,682,0.0,0.0,0
0-CAAX01002837.1-10638:10943,305,0.0,0.0,0
2-ALFV01000028.1-16519:17326,807,0.0,0.0,0
1-ALEJ01000044.1-99358:99611,253,0.0,0.0,0
10-LAPI01000003.1-50280:50769,489,0.0,0.0,0
0-CAAX01000724.1-3470:4272,802,0.0,0.0,0
2-ALFV01000016.1-33805:34046,241,0.0,0.0,0
0-CAAX01000439.1-11404:12019,615,0.0,0.0,0
1-ALEJ01000044.1-67721:67978,257,0.0,0.0,0
0-CAAX01000535.1-10579:11328,749,0.0,0.0,0
2-ALFV01000016.1-27490:27777,287,0.0,0.0,0
0-CAAX01000538.1-9586:9854,268,95.1,100.0,1
9-JWRG01000008.1-97321:98433,1112,0.0,0.0,0
2-ALFV01000028.1-23246:23944,698,95.0,34.5,0
3-AHUN01000116.1-11622:11908,286,0.0,0.0,0
2-ALFV01000013.1-223133:223354,221,0.0,0.0,0
5-AOZN01000003.1-96597:97169,572,0.0,0.0,0
2-ALFV01000028.1-16087:16519,432,0.0,0.0,0
0-CAAX01002866.1-1198:1597,399,0.0,0.0,0
2-ALFV01000024.1-711483:711755,272,0.0,0.0,0
1-ALEJ01000030.1-101862:102823,961,93.5,67.4,0
2-ALFV01000015.1-21931:22231,300,0.0,0.0,0
6-APAA01000196.1-11655:12143,488,0.0,0.0,0
5-AOZN01000010.1-11308:11551,243,0.0,0.0,0
7-APAF01000259.1-34504:35199,695,90.0,36.0,0
4-CARZ01000044.1-43986:44260,274,0.0,0.0,0
15-CJJS01000016.1-96640:97840,1200,0.0,0.0,0
0-CAAX01000724.1-2719:3042,323,0.0,0.0,0
0-CAAX01000562.1-3517:4289,772,93.6,24.4,0
2-ALFV01000024.1-710087:710458,371,0.0,0.0,0
1-ALEJ01000044.1-88341:88602,261,0.0,0.0,0
4-CARZ01000021.1-12665:13466,801,95.4,32.3,0
11-CCLN01000001.1-2514872:2515903,1031,0.0,0.0,0
0-CAAX01000705.1-4038:4977,939,0.0,0.0,0
0-CAAX01001243.1-504:1721,1217,94.8,70.6,0
4-CARZ01000005.1-3625:4071,446,0.0,0.0,0
10-LAPI01000042.1-61755:63257,1502,93.6,10.4,0
2-ALFV01000024.1-707960:708450,490,0.0,0.0,0
4-CARZ01000044.1-62431:62682,251,0.0,0.0,0
0-CAAX01000248.1-1691:2202,511,91.9,43.6,0
15-CJJS01000003.1-234711:236997,2286,95.2,67.9,0
5-AOZN01000002.1-102087:102339,252,0.0,0.0,0
1-ALEJ01000033.1-284389:285211,822,0.0,0.0,0
0-CAAX01001257.1-2138:2475,337,0.0,0.0,0
0-CAAX01002804.1-1410:4231,2821,96.8,31.8,0
0-CAAX01001257.1-223:790,567,0.0,0.0,0
0-CAAX01002984.1-4274:4580,306,0.0,0.0,0
1-ALEJ01000049.1-161715:162908,1193,0.0,0.0,0
1-ALEJ01000029.1-76833:77529,696,0.0,0.0,0
2-ALFV01000015.1-249962:250848,886,0.0,0.0,0
0-CAAX01002984.1-2151:2620,469,0.0,0.0,0
1-ALEJ01000040.1-102392:102602,210,0.0,0.0,0
9-JWRG01000001.1-452749:452980,231,0.0,0.0,0
1-ALEJ01000005.1-29356:30111,755,0.0,0.0,0
1-ALEJ01000016.1-193392:194135,743,0.0,0.0,0
1-ALEJ01000025.1-19916:20140,224,0.0,0.0,0
0-CAAX01000247.1-2011:2280,269,0.0,0.0,0
1-ALEJ01000005.1-30345:30808,463,0.0,0.0,0
5-AOZN01000043.1-38297:38587,290,0.0,0.0,0
0-CAAX01000709.1-1455:1681,226,0.0,0.0,0
0-CAAX01001351.1-45:1527,1482,0.0,0.0,0
6-APAA01000127.1-167037:167315,278,0.0,0.0,0
2-ALFV01000015.1-382744:383155,411,0.0,0.0,0
16-CJDE01000012.1-52508:53374,866,0.0,0.0,0
6-APAA01000127.1-166512:166882,370,0.0,0.0,0
5-AOZN01000042.1-217468:217728,260,0.0,0.0,0
1-ALEJ01000033.1-275302:275718,416,0.0,0.0,0
0-CAAX01000559.1-2550:3114,564,0.0,0.0,0
1-ALEJ01000019.1-246918:247259,341,0.0,0.0,0
0-CAAX01000184.1-593:892,299,0.0,0.0,0
2-ALFV01000015.1-136122:137003,881,0.0,0.0,0
4-CARZ01000110.1-80078:80479,401,0.0,0.0,0
1-ALEJ01000019.1-305474:305833,359,0.0,0.0,0
0-CAAX01000605.1-1069:2786,1717,0.0,0.0,0
4-CARZ01000061.1-26934:27671,737,0.0,0.0,0
0-CAAX01000237.1-7807:9907,2100,0.0,0.0,0
0-CAAX01000237.1-10142:10528,386,0.0,0.0,0
2-ALFV01000015.1-113012:113261,249,0.0,0.0,0
0-CAAX01000625.1-4036:4804,768,0.0,0.0,0
7-APAF01000341.1-4362:4648,286,0.0,0.0,0
0-CAAX01000301.1-7347:7668,321,0.0,0.0,0
0-CAAX01000605.1-5837:6221,384,0.0,0.0,0
6-APAA01000073.1-75244:76521,1277,0.0,0.0,0
0-CAAX01000625.1-3478:3856,378,0.0,0.0,0
3-AHUN01000100.1-37736:38666,930,0.0,0.0,0
5-AOZN01000010.1-21749:24477,2728,0.0,0.0,0
2-ALFV01000015.1-139875:140116,241,0.0,0.0,0
4-CARZ01000055.1-40797:42055,1258,0.0,0.0,0
2-ALFV01000015.1-141603:141974,371,0.0,0.0,0
2-ALFV01000015.1-149725:150521,796,0.0,0.0,0
1-ALEJ01000019.1-53646:53900,254,0.0,0.0,0
0-CAAX01000673.1-2356:4681,2325,0.0,0.0,0
4-CARZ01000036.1-53245:54146,901,0.0,0.0,0
2-ALFV01000015.1-146693:146910,217,0.0,0.0,0
1-ALEJ01000019.1-56178:56410,232,0.0,0.0,0
1-ALEJ01000049.1-29231:29880,649,0.0,0.0,0
0-CAAX01000625.1-1615:1953,338,0.0,0.0,0
1-ALEJ01000028.1-48405:48863,458,0.0,0.0,0
6-APAA01000127.1-150239:150845,606,0.0,0.0,0
6-APAA01000127.1-165501:165813,312,0.0,0.0,0
6-APAA01000127.1-151370:151708,338,0.0,0.0,0
21-CTAO01000009.1-142402:144011,1609,0.0,0.0,0
