marker,length,identity,coverage,found
JBKVRS010000590.1_2876,132,0.0,0.0,0
JBKVRS010000590.1_2877,236,0.0,0.0,0
JBKVRS010000590.1_2878,188,0.0,0.0,0
JBKVRS010000596.1_2901,214,0.0,0.0,0
JBKVRS010000602.1_2906,106,0.0,0.0,0
JBKVRS010000602.1_2908,188,0.0,0.0,0
JBKVRS010000605.1_2909,529,0.0,0.0,0
JBKVRS010000606.1_2910,191,0.0,0.0,0
JBKVRS010000606.1_2911,326,0.0,0.0,0
JBKVRS010000608.1_2914,125,0.0,0.0,0
JBKVRS010000608.1_2915,129,0.0,0.0,0
JBKVRS010000610.1_2916,148,0.0,0.0,0
JBKVRS010000610.1_2917,175,0.0,0.0,0
JBKVRS010000610.1_2918,253,0.0,0.0,0
JBKVRS010000610.1_2919,196,0.0,0.0,0
JBKVRS010000622.1_2942,401,0.0,0.0,0
JBKVRS010000623.1_2945,190,0.0,0.0,0
JBKVRS010000623.1_2946,191,0.0,0.0,0
JBKVRS010000624.1_2947,196,0.0,0.0,0
JBKVRS010000624.1_2948,131,0.0,0.0,0
JBKVRS010000624.1_2950,158,0.0,0.0,0
JBKVRS010000624.1_2951,194,0.0,0.0,0
JBKVRS010000632.1_2959,246,0.0,0.0,0
JBKVRS010000634.1_2961,150,0.0,0.0,0
JBKVRS010000641.1_2968,174,0.0,0.0,0
JBKVRS010000647.1_2984,157,0.0,0.0,0
JBKVRS010000647.1_2985,131,0.0,0.0,0
JBKVRS010000653.1_2993,154,0.0,0.0,0
JBKVRS010000655.1_2994,153,0.0,0.0,0
JBKVRS010000659.1_3002,239,0.0,0.0,0
JBKVRS010000665.1_3012,126,0.0,0.0,0
JBKVRS010000665.1_3013,236,0.0,0.0,0
JBKVRS010000668.1_3018,129,0.0,0.0,0
JBKVRS010000672.1_3022,255,0.0,0.0,0
JBKVRS010000677.1_3027,165,0.0,0.0,0
JBKVRS010000681.1_3037,169,0.0,0.0,0
JBKVRS010000682.1_3039,125,0.0,0.0,0
JBKVRS010000688.1_3049,117,0.0,0.0,0
JBKVRS010000692.1_3054,245,0.0,0.0,0
JBKVRS010000692.1_3055,151,0.0,0.0,0
JBKVRS010000694.1_3060,128,0.0,0.0,0
JBKVRS010000701.1_3068,223,0.0,0.0,0
JBKVRS010000702.1_3069,183,0.0,0.0,0
JBKVRS010000704.1_3075,138,0.0,0.0,0
JBKVRS010000705.1_3077,196,0.0,0.0,0
JBKVRS010000705.1_3078,206,0.0,0.0,0
JBKVRS010000707.1_3083,198,0.0,0.0,0
JBKVRS010000709.1_3084,131,0.0,0.0,0
JBKVRS010000709.1_3085,151,0.0,0.0,0
JBKVRS010000712.1_3086,119,0.0,0.0,0
JBKVRS010000712.1_3087,117,0.0,0.0,0
JBKVRS010000716.1_3093,206,0.0,0.0,0
JBKVRS010000717.1_3096,137,0.0,0.0,0
JBKVRS010000719.1_3099,154,0.0,0.0,0
JBKVRS010000720.1_3100,193,95.5,58.0,0
JBKVRS010000720.1_3101,152,95.4,100.0,1
JBKVRS010000723.1_3113,254,0.0,0.0,0
JBKVRS010000729.1_3116,193,0.0,0.0,0
JBKVRS010000729.1_3117,193,0.0,0.0,0
JBKVRS010000735.1_3120,123,0.0,0.0,0
JBKVRS010000745.1_3131,171,0.0,0.0,0
JBKVRS010000746.1_3132,256,0.0,0.0,0
JBKVRS010000751.1_3139,161,0.0,0.0,0
JBKVRS010000760.1_3152,132,0.0,0.0,0
JBKVRS010000763.1_3155,133,0.0,0.0,0
JBKVRS010000764.1_3156,150,0.0,0.0,0
JBKVRS010000768.1_3162,151,0.0,0.0,0
JBKVRS010000770.1_3164,225,0.0,0.0,0
JBKVRS010000770.1_3167,203,0.0,0.0,0
JBKVRS010000770.1_3168,118,0.0,0.0,0
JBKVRS010000771.1_3169,134,0.0,0.0,0
JBKVRS010000772.1_3171,256,0.0,0.0,0
JBKVRS010000773.1_3172,117,0.0,0.0,0
JBKVRS010000776.1_3179,140,0.0,0.0,0
JBKVRS010000791.1_3209,190,0.0,0.0,0
JBKVRS010000805.1_3222,141,0.0,0.0,0
JBKVRS010000805.1_3223,130,0.0,0.0,0
JBKVRS010000806.1_3224,142,0.0,0.0,0
JBKVRS010000806.1_3225,156,0.0,0.0,0
JBKVRS010000809.1_3226,130,0.0,0.0,0
JBKVRS010000822.1_3242,123,0.0,0.0,0
JBKVRS010000833.1_3247,286,0.0,0.0,0
